-00:00:01.9550000		Dengue Fever casts Glare on Ramuh
00:02:29.9570000		Minju Rose Fast Blade Ramuh 14125
00:02:30.0010000		Demi-Bahamut Wyrmwave Ramuh 7540
00:02:30.0010000		Run Escape prepares Ruin II on Ramuh 10539
00:02:30.1340000		Eos prepares Embrace on Blue Fever +6873 (CRITICAL)
00:02:30.1350000		Dan Tam prepares Attack on Ramuh 3732
00:02:30.1790000		Run Escape Ruin III Ramuh 22127
00:02:30.2240000		Aihyooni Yoomi prepares Ruin II on Ramuh 12950
00:02:30.2680000		Dengue Fever Dia Ramuh 12491
00:02:30.2680000		Ramuh gains Dia from Dengue Fever
00:02:30.3130000		Blue Fever prepares Bloodletter on Ramuh 7118
00:02:30.3130000		Blue Fever prepares Shot on Ramuh 5184 (DIRECT HIT)
00:02:30.3570000		Yujin Ahn prepares Attack on Ramuh 6072 (CRITICAL)
00:02:30.4020000		Blue Fever Bloodletter Ramuh 11198
00:02:30.4020000		Aihyooni Yoomi Broil III Ramuh 17700
00:02:30.4020000		Dengue Fever prepares Assize on Dengue Fever +18648
00:02:30.4020000		Dengue Fever prepares Assize on Ramuh 39745 (CRITICAL)
00:02:30.4020000		Dengue Fever prepares Assize on Aihyooni Yoomi +18492
00:02:30.4020000		Dengue Fever prepares Assize on Dan Tam +18226
00:02:30.4020000		Dengue Fever prepares Assize on Run Escape +18687
00:02:30.4020000		Dengue Fever prepares Assize on Yujin Ahn +29220 (CRITICAL)
00:02:30.4020000		Dengue Fever prepares Assize on Minju Rose +18488
00:02:30.4900000		Demi-Bahamut Wyrmwave Ramuh 12539
00:02:30.5350000		Yujin Ahn gains Temperance from Dengue Fever
00:02:30.5350000		Minju Rose gains Temperance from Dengue Fever
00:02:30.5350000		Dengue Fever gains Temperance from Dengue Fever
00:02:30.5350000		Run Escape gains Temperance from Dengue Fever
00:02:30.5350000		Blue Fever gains Temperance from Dengue Fever
00:02:30.5350000		Yoo Rose gains Temperance from Dengue Fever
00:02:30.5350000		Aihyooni Yoomi gains Temperance from Dengue Fever
00:02:30.5350000		Dan Tam gains Temperance from Dengue Fever
00:02:30.6240000		Eos gains Mage's Ballad from Blue Fever
00:02:30.6240000		Minju Rose gains Mage's Ballad from Blue Fever
00:02:30.6240000		Dan Tam gains Mage's Ballad from Blue Fever
00:02:30.6240000		Demi-Bahamut gains Mage's Ballad from Blue Fever
00:02:30.6240000		Demi-Bahamut gains Mage's Ballad from Blue Fever
00:02:30.6240000		Yoo Rose gains Mage's Ballad from Blue Fever
00:02:30.6240000		Dengue Fever gains Mage's Ballad from Blue Fever
00:02:30.6240000		Yujin Ahn gains Mage's Ballad from Blue Fever
00:02:30.6240000		Aihyooni Yoomi gains Mage's Ballad from Blue Fever
00:02:30.6240000		Run Escape gains Mage's Ballad from Blue Fever
00:02:30.6680000		Dan Tam Attack Ramuh 3732
00:02:30.7130000		Yoo Rose Fester Ramuh 19529
00:02:30.7570000		Eos Embrace Blue Fever 6873
00:02:30.7570000		Run Escape prepares Enkindle Bahamut on Ramuh 
00:02:30.8900000		Yujin Ahn Attack Ramuh 6072
00:02:30.8900000		Minju Rose gains Sacred Soil from Aihyooni Yoomi
00:02:30.8900000		Dan Tam gains Sacred Soil from Aihyooni Yoomi
00:02:30.8900000		Dengue Fever gains Sacred Soil from Aihyooni Yoomi
00:02:30.8900000		Yujin Ahn gains Sacred Soil from Aihyooni Yoomi
00:02:30.8900000		Aihyooni Yoomi gains Sacred Soil from Aihyooni Yoomi
00:02:30.8900000		Run Escape gains Sacred Soil from Aihyooni Yoomi
00:02:30.9350000		Blue Fever Refulgent Arrow Ramuh 18753
00:02:30.9350000		Run Escape Ruin II Ramuh 10539
00:02:30.9350000		Demi-Bahamut prepares Wyrmwave on Ramuh 9899 (DIRECT HIT)
00:02:30.9790000		Aihyooni Yoomi prepares Indomitability on Aihyooni Yoomi +27872 (CRITICAL)
00:02:30.9790000		Aihyooni Yoomi prepares Indomitability on Dan Tam +17675
00:02:30.9790000		Aihyooni Yoomi prepares Indomitability on Yujin Ahn +18216
00:02:30.9790000		Aihyooni Yoomi prepares Indomitability on Run Escape +27728 (CRITICAL)
00:02:30.9790000		Aihyooni Yoomi prepares Indomitability on Dengue Fever +17549
00:02:30.9790000		Aihyooni Yoomi prepares Indomitability on Minju Rose +28568 (CRITICAL)
00:02:30.9790000		Aihyooni Yoomi prepares Indomitability on Yoo Rose +27697 (CRITICAL)
00:02:30.9790000		Aihyooni Yoomi prepares Indomitability on Blue Fever +18127
00:02:31.0680000		Blue Fever Shot Ramuh 5184
00:02:31.0680000		Dengue Fever Assize Dengue Fever 18648
00:02:31.0680000		Ramuh prepares Unknown_4Bc9 on Minju Rose 20039
00:02:31.1570000		Aihyooni Yoomi Ruin II Ramuh 12950
00:02:31.2010000		Dengue Fever Assize Ramuh 39745
00:02:31.3340000		Dengue Fever Assize Aihyooni Yoomi 18492
00:02:31.3340000		Yoo Rose prepares Ruin II on Ramuh 10318
00:02:31.3790000		Demi-Bahamut gains Summon Order III from Ramuh
00:02:31.3790000		Dan Tam prepares Gust Slash on Ramuh 19846 (CRITICAL)
00:02:31.4230000		Demi-Bahamut prepares Wyrmwave on Ramuh 7262
00:02:31.4670000		Dengue Fever Assize Dan Tam 18226
00:02:31.5120000		Demi-Bahamut prepares Akh Morn on Ramuh 44550 (DIRECT HIT)
00:02:31.5560000		Yujin Ahn prepares Storm's Path on Ramuh 14612 (DIRECT HIT)
00:02:31.6000000		Dengue Fever Assize Run Escape 18687
00:02:31.7780000		Dan Tam Gust Slash Ramuh 19846
00:02:31.7780000		Blue Fever gains Surge Protection from 
00:02:31.8660000		Ramuh Unknown_4Bc9 Minju Rose 20039
00:02:31.8660000		Dengue Fever Assize Minju Rose 18488
00:02:31.9110000		Blue Fever Bloodletter Ramuh 7118
00:02:32		Demi-Bahamut Wyrmwave Ramuh 9899
00:02:32		The limit break guage has been updated to 8970. 3 bars are available.
00:02:32.0900000		Minju Rose prepares Attack on Ramuh 3548 (CRITICAL)
00:02:32.1340000		Blue Fever prepares Burst Shot on Ramuh 11093
00:02:32.1790000		Aihyooni Yoomi Indomitability Dengue Fever 17549
00:02:32.2680000		Yoo Rose Ruin II Ramuh 10318
00:02:32.4000000		Demi-Bahamut Akh Morn Ramuh 44550
00:02:32.4010000		Dan Tam gains Surge Protection from 
00:02:32.4010000		Minju Rose gains Surge Protection from 
00:02:32.4450000		Aihyooni Yoomi Indomitability Yoo Rose 27697
00:02:32.4450000		Yujin Ahn prepares Onslaught on Ramuh 3161
00:02:32.5790000		Aihyooni Yoomi Indomitability Blue Fever 18127
00:02:32.6230000		Minju Rose Attack Ramuh 3548
00:02:32.8460000		Blue Fever prepares Bloodletter on Ramuh 9271 (DIRECT HIT)
00:02:32.9350000		Minju Rose prepares Riot Blade on Ramuh 9816 (DIRECT HIT)
00:02:33.0680000		Yujin Ahn Storm's Path Ramuh 14612
00:02:33.0680000		Yujin Ahn Onslaught Ramuh 3161
00:02:33.3340000		Dan Tam prepares Attack on Ramuh 4372 (DIRECT HIT)
00:02:33.3780000		Blue Fever prepares Shot on Ramuh 4067
00:02:33.4220000		Eos prepares Embrace on Blue Fever +4282
00:02:33.4670000		Dan Tam prepares Aeolian Edge on Ramuh 23515 (DIRECT HIT)
00:02:33.5120000		Yujin Ahn gains Temperance from Dengue Fever
00:02:33.5120000		Minju Rose gains Temperance from Dengue Fever
00:02:33.5120000		Dengue Fever gains Temperance from Dengue Fever
00:02:33.5120000		Run Escape gains Temperance from Dengue Fever
00:02:33.5120000		Yoo Rose gains Temperance from Dengue Fever
00:02:33.5120000		Aihyooni Yoomi gains Temperance from Dengue Fever
00:02:33.5120000		Dan Tam gains Temperance from Dengue Fever
00:02:33.6000000		Blue Fever Burst Shot Ramuh 11093
00:02:33.6000000		Eos gains Mage's Ballad from Blue Fever
00:02:33.6000000		Minju Rose gains Mage's Ballad from Blue Fever
00:02:33.6000000		Dan Tam gains Mage's Ballad from Blue Fever
00:02:33.6000000		Demi-Bahamut gains Mage's Ballad from Blue Fever
00:02:33.6000000		Yoo Rose gains Mage's Ballad from Blue Fever
00:02:33.6000000		Ruby Carbuncle gains Mage's Ballad from Blue Fever
00:02:33.6000000		Yujin Ahn gains Mage's Ballad from Blue Fever
00:02:33.6000000		Aihyooni Yoomi gains Mage's Ballad from Blue Fever
00:02:33.6000000		Run Escape gains Mage's Ballad from Blue Fever
00:02:33.6890000		Minju Rose Riot Blade Ramuh 9816
00:02:33.7330000		Yujin Ahn prepares Attack on Ramuh 6551 (CRITICAL)
00:02:33.8220000		Yoo Rose gains Surge Protection from 
00:02:33.8220000		Yoo Rose prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:02:33.8680000		Dan Tam Attack Ramuh 4372
00:02:33.9110000		Yujin Ahn prepares Heavy Swing on Ramuh 6034
00:02:34		Dan Tam Aeolian Edge Ramuh 23515
00:02:34.0440000		Eos Embrace Blue Fever 4282
00:02:34.1330000		Blue Fever Shot Ramuh 4067
00:02:34.2670000		Yujin Ahn Attack Ramuh 6551
00:02:34.3550000		Minju Rose prepares Attack on Ramuh 2363
00:02:34.3550000		Dengue Fever prepares Medica II on Dengue Fever +10706
00:02:34.3550000		Dengue Fever prepares Medica II on Aihyooni Yoomi +11006
00:02:34.3550000		Dengue Fever prepares Medica II on Run Escape +10896
00:02:34.3550000		Dengue Fever prepares Medica II on Dan Tam +16774 (CRITICAL)
00:02:34.3550000		Dengue Fever prepares Medica II on Yoo Rose +10683
00:02:34.3550000		Dengue Fever prepares Medica II on Minju Rose +10908
00:02:34.4440000		Blue Fever Bloodletter Ramuh 9271
00:02:34.4440000		Yujin Ahn Heavy Swing Ramuh 6034
00:02:34.4890000		Ruby Carbuncle gains Summon Order from Ramuh
00:02:34.4890000		Dan Tam prepares Bhavacakra on Ramuh 10898
00:02:34.5770000		Run Escape prepares Ruin III on Ramuh 12778
00:02:34.6220000		Demi-Bahamut prepares Wyrmwave on Ramuh 7526
00:02:34.6220000		Blue Fever prepares Apex Arrow on Ramuh 29684
00:02:34.6670000		Aihyooni Yoomi prepares Broil III on Ramuh 23444 (DIRECT HIT)
00:02:34.8880000		Minju Rose Attack Ramuh 2363
00:02:35.0210000		The limit break guage has been updated to 9140. 3 bars are available.
00:02:35.1100000		Run Escape prepares Ruin II on Ramuh 17087 (CRITICAL)
00:02:35.1540000		Dan Tam Bhavacakra Ramuh 10898
00:02:35.1990000		Dengue Fever gains Medica II from Dengue Fever
00:02:35.2880000		Minju Rose prepares Royal Authority on Ramuh 23711 (CRITICAL)
00:02:35.2880000		Minju Rose gains Sword Oath from Minju Rose
00:02:35.3320000		Aihyooni Yoomi gains Medica II from Dengue Fever
00:02:35.3760000		Run Escape Ruin III Ramuh 12778
00:02:35.3760000		Dengue Fever prepares Regen on Blue Fever +158 (CRITICAL)
00:02:35.4650000		Run Escape gains Medica II from Dengue Fever
00:02:35.4650000		Aihyooni Yoomi Broil III Ramuh 23444
00:02:35.5090000		Dan Tam prepares Attack on Ramuh 3597
00:02:35.5540000		Dan Tam prepares Spinning Edge on Ramuh 8068
00:02:35.5990000		Dan Tam gains Medica II from Dengue Fever
00:02:35.5990000		Yujin Ahn gains Surge Protection from 
00:02:35.5990000		Ramuh prepares Fury's Bolt on Ramuh 
00:02:35.6880000		Blue Fever Apex Arrow Ramuh 29684
00:02:35.6880000		Demi-Bahamut Wyrmwave Ramuh 7526
00:02:35.7320000		Dengue Fever Medica II Yoo Rose 10683
00:02:35.7320000		Yoo Rose gains Medica II from Dengue Fever
00:02:35.7320000		Ramuh gains Fury's Bolt from Ramuh
00:02:35.8660000		Minju Rose Royal Authority Ramuh 23711
00:02:35.8660000		Minju Rose gains Medica II from Dengue Fever
00:02:35.8660000		Ruby Carbuncle prepares Burning Strike on Ramuh 7684 (CRITICAL)
00:02:35.8660000		Run Escape prepares Swiftcast on Run Escape 
00:02:35.8660000		Run Escape gains Swiftcast from Run Escape
00:02:35.9540000		Dan Tam Spinning Edge Ramuh 8068
00:02:35.9980000		Minju Rose prepares Circle Of Scorn on Ramuh 4106 (DIRECT HIT)
00:02:36.0420000		Dan Tam Attack Ramuh 3597
00:02:36.0420000		Run Escape Ruin II Ramuh 17087
00:02:36.1310000		Demi-Bahamut prepares Wyrmwave on Ramuh 9409 (DIRECT HIT)
00:02:36.2640000		Yoo Rose prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:02:36.2640000		Yujin Ahn prepares Maim on Ramuh 8907
00:02:36.3970000		Blue Fever gains Regen from Dengue Fever
00:02:36.4410000		Ruby Carbuncle prepares Crimson Cyclone on Ramuh 12538
00:02:36.4410000		Blue Fever prepares Shot on Ramuh 3949
00:02:36.6200000		Minju Rose prepares Attack on Ramuh 2301
00:02:36.6200000		Run Escape gains Mage's Ballad from Blue Fever
00:02:36.6200000		Run Escape gains Aetherflow from Run Escape
00:02:36.6200000		Run Escape prepares Energy Drain on Ramuh 6489
00:02:36.6200000		Eos gains Mage's Ballad from Blue Fever
00:02:36.6200000		Minju Rose gains Mage's Ballad from Blue Fever
00:02:36.6200000		Dan Tam gains Mage's Ballad from Blue Fever
00:02:36.6200000		Demi-Bahamut gains Mage's Ballad from Blue Fever
00:02:36.6200000		Yoo Rose gains Mage's Ballad from Blue Fever
00:02:36.6200000		Ruby Carbuncle gains Mage's Ballad from Blue Fever
00:02:36.6200000		Yujin Ahn gains Mage's Ballad from Blue Fever
00:02:36.6200000		Aihyooni Yoomi gains Mage's Ballad from Blue Fever
00:02:36.6640000		Ruby Carbuncle Burning Strike Ramuh 7684
00:02:36.8410000		Eos prepares Embrace on Blue Fever +4262
00:02:36.8860000		Yujin Ahn Maim Ramuh 8907
00:02:36.9300000		Ruby Carbuncle gains Summon Order II from Ruby Carbuncle
00:02:37.0190000		Minju Rose Circle Of Scorn Ramuh 4106
00:02:37.0190000		Ramuh gains Circle Of Scorn from Minju Rose
00:02:37.0630000		Ruby Carbuncle Crimson Cyclone Ramuh 12538
00:02:37.0630000		Yoo Rose gains Further Ruin from Yoo Rose
00:02:37.1080000		Blue Fever prepares Iron Jaws on Ramuh 9683 (CRITICAL)
00:02:37.1080000		Ramuh prepares Unknown_4Bc9 on Minju Rose +16818 (CRITICAL)
00:02:37.1080000		Yujin Ahn prepares Attack on Ramuh 4101
00:02:37.1080000		Blue Fever gains Straight Shot Ready from Blue Fever
00:02:37.1520000		Minju Rose Attack Ramuh 2301
00:02:37.1960000		Blue Fever Shot Ramuh 3949
00:02:37.1960000		Demi-Bahamut Wyrmwave Ramuh 9409
00:02:37.4630000		Eos Embrace Blue Fever 4262
00:02:37.6410000		Yujin Ahn Attack Ramuh 4101
00:02:37.6410000		Dan Tam prepares Gust Slash on Ramuh 15765 (DIRECT HIT)
00:02:37.6410000		Aihyooni Yoomi prepares Broil III on Ramuh 29072 (CRITICAL)
00:02:37.6410000		Run Escape prepares Ruin III on Ramuh 16470 (DIRECT HIT)
00:02:37.6840000		Run Escape Energy Drain Ramuh 6489
00:02:37.6840000		Demi-Bahamut prepares Wyrmwave on Ramuh 9495 (DIRECT HIT)
00:02:37.6840000		Minju Rose prepares Atonement on Ramuh 15246
00:02:37.6840000		Minju Rose gains Sword Oath from Minju Rose
00:02:37.7290000		Dan Tam prepares Attack on Ramuh 7201 (CRITICAL)
00:02:37.7730000		Blue Fever Iron Jaws Ramuh 9683
00:02:37.7730000		Ramuh gains Caustic Bite from Blue Fever
00:02:37.9050000		Ramuh Unknown_4Bc9 Minju Rose 16818
00:02:37.9950000		The limit break guage has been updated to 9310. 3 bars are available.
00:02:38.0390000		Dan Tam Gust Slash Ramuh 15765
00:02:38.1720000		Dengue Fever gains Surge Protection from 
00:02:38.2610000		Dan Tam Attack Ramuh 7201
00:02:38.3050000		Aihyooni Yoomi prepares Biolysis on Ramuh 
00:02:38.4380000		Aihyooni Yoomi Broil III Ramuh 29072
00:02:38.4380000		Run Escape Ruin III Ramuh 16470
00:02:38.4380000		Run Escape gains Aetherflow from Run Escape
00:02:38.4380000		Run Escape prepares Fester on Ramuh 19299
00:02:38.6610000		Yujin Ahn prepares Storm's Path on Ramuh 19259 (CRITICAL)
00:02:38.7490000		Demi-Bahamut Wyrmwave Ramuh 9495
00:02:38.8820000		Minju Rose prepares Attack on Ramuh 2179
00:02:38.9710000		Ramuh gains Biolysis from Aihyooni Yoomi
00:02:39.0150000		Minju Rose Atonement Ramuh 15246
00:02:39.0600000		Aihyooni Yoomi prepares Lucid Dreaming on Aihyooni Yoomi 
00:02:39.1040000		Ruby Carbuncle prepares Flaming Crush on Ramuh 12142
00:02:39.3700000		Run Escape Fester Ramuh 19299
00:02:39.4150000		Minju Rose Attack Ramuh 2179
00:02:39.5040000		Blue Fever prepares Shot on Ramuh 5039 (DIRECT HIT)
00:02:39.5930000		Blue Fever prepares Stormbite on Ramuh 7324 (CRITICAL)
00:02:39.6370000		Eos gains Mage's Ballad from Blue Fever
00:02:39.6370000		Minju Rose gains Mage's Ballad from Blue Fever
00:02:39.6370000		Dan Tam gains Mage's Ballad from Blue Fever
00:02:39.6370000		Yoo Rose gains Mage's Ballad from Blue Fever
00:02:39.6370000		Ruby Carbuncle gains Mage's Ballad from Blue Fever
00:02:39.6370000		Ifrit-Egi gains Well Fed from Run Escape
00:02:39.6370000		Ifrit-Egi gains Mage's Ballad from Blue Fever
00:02:39.6370000		Yujin Ahn gains Mage's Ballad from Blue Fever
00:02:39.6370000		Aihyooni Yoomi gains Mage's Ballad from Blue Fever
00:02:39.6370000		Run Escape gains Mage's Ballad from Blue Fever
00:02:39.6820000		Aihyooni Yoomi gains Lucid Dreaming from Aihyooni Yoomi
00:02:39.6820000		Ruby Carbuncle prepares Burning Strike on Ramuh 4799 (DIRECT HIT)
00:02:39.7260000		Dan Tam prepares Armor Crush on Ramuh 21983 (DIRECT HIT)
00:02:39.9470000		Aihyooni Yoomi gains Surge Protection from 
00:02:39.9470000		Dan Tam prepares Attack on Ramuh 5486 (CRITICAL)
00:02:40.0800000		Ifrit-Egi prepares Burning Strike on Ramuh 6866 (CRITICAL)
00:02:40.0800000		Minju Rose prepares Atonement on Ramuh 24600 (CRITICAL)
00:02:40.0800000		Minju Rose gains Sword Oath from Minju Rose
00:02:40.1690000		Yujin Ahn Storm's Path Ramuh 19259
00:02:40.2580000		Blue Fever Shot Ramuh 5039
00:02:40.2580000		Ruby Carbuncle Flaming Crush Ramuh 12142
00:02:40.2580000		Yoo Rose gains Further Ruin from Yoo Rose
00:02:40.3030000		Dengue Fever prepares Glare on Ramuh 19320
00:02:40.3470000		Eos prepares Embrace on Minju Rose +4231
00:02:40.3910000		Dan Tam Armor Crush Ramuh 21983
00:02:40.4800000		Dan Tam Attack Ramuh 5486
00:02:40.4800000		Ruby Carbuncle Burning Strike Ramuh 4799
00:02:40.4800000		Yujin Ahn prepares Attack on Ramuh 4146
00:02:40.6130000		Yoo Rose prepares Ruin III on Ramuh 12864
00:02:40.7910000		Aihyooni Yoomi prepares Ruin II on Ramuh 16662 (DIRECT HIT)
00:02:40.8790000		Blue Fever Stormbite Ramuh 7324
00:02:40.8790000		Ramuh gains Stormbite from Blue Fever
00:02:40.8790000		Ifrit-Egi Burning Strike Ramuh 6866
00:02:40.9670000		Eos Embrace Minju Rose 4231
00:02:41.0120000		Yujin Ahn Attack Ramuh 4146
00:02:41.0120000		The limit break guage has been updated to 9480. 3 bars are available.
00:02:41.0570000		Yujin Ahn prepares Heavy Swing on Ramuh 6349
00:02:41.1450000		Minju Rose prepares Attack on Ramuh 2810 (DIRECT HIT)
00:02:41.4110000		Minju Rose Atonement Ramuh 24600
00:02:41.4110000		Yoo Rose Ruin III Ramuh 12864
00:02:41.5890000		Yujin Ahn Heavy Swing Ramuh 6349
00:02:41.6330000		Dengue Fever Glare Ramuh 19320
00:02:41.6770000		Minju Rose Attack Ramuh 2810
00:02:41.7220000		Aihyooni Yoomi Ruin II Ramuh 16662
00:02:41.8110000		Dan Tam prepares Spinning Edge on Ramuh 17077 (CRITICAL)
00:02:41.8110000		Aihyooni Yoomi prepares Summon Seraph on Aihyooni Yoomi 
00:02:42.0780000		Blue Fever prepares Refulgent Arrow on Ramuh 24541 (CRITICAL)
00:02:42.1220000		Run Escape prepares Miasma III on Ramuh 2941
00:02:42.1660000		Dan Tam prepares Attack on Ramuh 4641 (DIRECT HIT)
00:02:42.2110000		Dan Tam Spinning Edge Ramuh 17077
00:02:42.4760000		Minju Rose prepares Atonement on Ramuh 24041 (CRITICAL)
00:02:42.5650000		Blue Fever prepares Shot on Ramuh 3866
00:02:42.6090000		Minju Rose gains Mage's Ballad from Blue Fever
00:02:42.6090000		Dan Tam gains Mage's Ballad from Blue Fever
00:02:42.6090000		Yoo Rose gains Mage's Ballad from Blue Fever
00:02:42.6090000		Ruby Carbuncle gains Mage's Ballad from Blue Fever
00:02:42.6090000		Ifrit-Egi gains Mage's Ballad from Blue Fever
00:02:42.6090000		Seraph gains Well Fed from Aihyooni Yoomi
00:02:42.6090000		Seraph gains Mage's Ballad from Blue Fever
00:02:42.6090000		Yujin Ahn gains Mage's Ballad from Blue Fever
00:02:42.6090000		Aihyooni Yoomi gains Mage's Ballad from Blue Fever
00:02:42.6090000		Run Escape gains Mage's Ballad from Blue Fever
00:02:42.6980000		Dan Tam Attack Ramuh 4641
00:02:42.7430000		Blue Fever prepares Bloodletter on Ramuh 10915 (CRITICAL)
00:02:42.7430000		Run Escape prepares Bio III on Ramuh +1214 (CRITICAL)
00:02:42.7430000		Ramuh gains Bio III from Run Escape
00:02:42.7870000		Run Escape Miasma III Ramuh 2941
00:02:42.7870000		Ramuh gains Miasma III from Run Escape
00:02:42.9190000		Ruby Carbuncle prepares Burning Strike on Ramuh 3953
00:02:43.1420000		Minju Rose prepares Spirits Within on Ramuh 16167 (CRITICAL)
00:02:43.1420000		Yoo Rose prepares Ruin III on Ramuh 16079 (DIRECT HIT)
00:02:43.2310000		Aihyooni Yoomi prepares Ruin II on Ramuh 13025
00:02:43.3190000		Blue Fever Shot Ramuh 3866
00:02:43.3190000		Ifrit-Egi prepares Burning Strike on Ramuh 8829 (CRITICAL)
00:02:43.4080000		Minju Rose prepares Attack on Ramuh 2203
00:02:43.4080000		Dengue Fever prepares Glare on Ramuh 19425
00:02:43.4080000		Yujin Ahn prepares Maim on Ramuh 8913
00:02:43.4530000		Blue Fever prepares Empyreal Arrow on Ramuh 13891 (DIRECT HIT)
00:02:43.5420000		Blue Fever Refulgent Arrow Ramuh 24541
00:02:43.6750000		Run Escape prepares Addle on Ramuh 
00:02:43.7200000		Ruby Carbuncle Burning Strike Ramuh 3953
00:02:43.7200000		Ramuh prepares Thunderstorm on Ramuh 
00:02:43.8080000		Minju Rose Atonement Ramuh 24041
00:02:43.8530000		Yujin Ahn prepares Attack on Ramuh 4182
00:02:43.8970000		Dan Tam prepares Gust Slash on Ramuh 12534
00:02:43.9420000		Minju Rose Attack Ramuh 2203
00:02:43.9420000		Yoo Rose Ruin III Ramuh 16079
00:02:43.9420000		Aihyooni Yoomi prepares Consolation on Aihyooni Yoomi +239 (CRITICAL)
00:02:44.0310000		Minju Rose Spirits Within Ramuh 16167
00:02:44.0310000		Yujin Ahn Maim Ramuh 8913
00:02:44.0310000		The limit break guage has been updated to 9650. 3 bars are available.
00:02:44.1190000		Ifrit-Egi Burning Strike Ramuh 8829
00:02:44.1190000		Yujin Ahn prepares Onslaught on Ramuh 3026
00:02:44.1640000		Aihyooni Yoomi Ruin II Ramuh 13025
00:02:44.2970000		Dan Tam Gust Slash Ramuh 12534
00:02:44.2970000		Ramuh gains Addle from Run Escape
00:02:44.3410000		Blue Fever Bloodletter Ramuh 10915
00:02:44.3410000		Run Escape gains Surge Protection from 
00:02:44.3410000		Blue Fever prepares Army's Paeon on Ramuh 4809 (DIRECT HIT)
00:02:44.3410000		Minju Rose gains Army's Paeon from Blue Fever
00:02:44.3410000		Dan Tam gains Army's Paeon from Blue Fever
00:02:44.3410000		Yoo Rose gains Army's Paeon from Blue Fever
00:02:44.3410000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:02:44.3410000		Ifrit-Egi gains Army's Paeon from Blue Fever
00:02:44.3410000		Seraph gains Army's Paeon from Blue Fever
00:02:44.3410000		Yujin Ahn gains Army's Paeon from Blue Fever
00:02:44.3410000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:02:44.3410000		Run Escape gains Army's Paeon from Blue Fever
00:02:44.3860000		Yujin Ahn Attack Ramuh 4182
00:02:44.3860000		Dan Tam prepares Attack on Ramuh 3739
00:02:44.5190000		Blue Fever Empyreal Arrow Ramuh 13891
00:02:44.6070000		Seraph gains Summon Order III from Seraph
00:02:44.6510000		Seraph prepares Consolation on Aihyooni Yoomi +8681
00:02:44.6510000		Seraph prepares Consolation on Dan Tam +13447 (CRITICAL)
00:02:44.6510000		Seraph prepares Consolation on Dengue Fever +8628
00:02:44.6510000		Seraph prepares Consolation on Yujin Ahn +8469
00:02:44.6510000		Seraph prepares Consolation on Minju Rose +8534
00:02:44.6510000		Seraph prepares Consolation on Yoo Rose +14124 (CRITICAL)
00:02:44.6510000		Seraph prepares Consolation on Run Escape +14007 (CRITICAL)
00:02:44.7410000		Dengue Fever Glare Ramuh 19425
00:02:44.7850000		Yujin Ahn Onslaught Ramuh 3026
00:02:44.8750000		Minju Rose prepares Fast Blade on Ramuh 5368
00:02:44.9190000		Dan Tam Attack Ramuh 3739
00:02:44.9630000		Blue Fever Army's Paeon Ramuh 4809
00:02:45.0520000		Blue Fever prepares Burst Shot on Ramuh 11037
00:02:45.1400000		Ramuh prepares Unknown_4Bc9 on Minju Rose +20217 (CRITICAL)
00:02:45.2730000		Run Escape prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:02:45.4960000		Minju Rose Fast Blade Ramuh 5368
00:02:45.5400000		Aihyooni Yoomi gains Seraphic Veil from Seraph
00:02:45.6300000		Blue Fever prepares Shot on Ramuh 5044 (DIRECT HIT)
00:02:45.6750000		Dan Tam gains Seraphic Veil from Seraph
00:02:45.6750000		Minju Rose prepares Attack on Ramuh 4623 (CRITICAL)
00:02:45.6750000		Yoo Rose prepares Ruin III on Ramuh 11992
00:02:45.7180000		Blue Fever prepares Raging Strikes on Blue Fever 
00:02:45.7620000		Yujin Ahn prepares Storm's Eye on Ramuh 11629
00:02:45.8070000		Dengue Fever gains Seraphic Veil from Seraph
00:02:45.8960000		Ifrit-Egi gains Summon Order from Ramuh
00:02:45.9410000		Yujin Ahn gains Seraphic Veil from Seraph
00:02:45.9410000		Ramuh Unknown_4Bc9 Minju Rose 20217
00:02:45.9410000		Ifrit-Egi prepares Crimson Cyclone on Ramuh 15566 (DIRECT HIT)
00:02:45.9850000		Dan Tam prepares Aeolian Edge on Ramuh 22721 (DIRECT HIT)
00:02:46.0740000		Seraph Consolation Minju Rose 8534
00:02:46.0740000		Minju Rose gains Seraphic Veil from Seraph
00:02:46.0750000		Run Escape prepares Fester on Ramuh 41521 (CRITICAL)
00:02:46.1620000		Ruby Carbuncle prepares Burning Strike on Ramuh 4184
00:02:46.2080000		Minju Rose Attack Ramuh 4623
00:02:46.2080000		Yoo Rose gains Seraphic Veil from Seraph
00:02:46.2080000		Seraph prepares Seraphic Veil on Minju Rose +5527
00:02:46.2520000		Blue Fever gains Raging Strikes from Blue Fever
00:02:46.3410000		Run Escape gains Seraphic Veil from Seraph
00:02:46.3850000		Blue Fever Shot Ramuh 5044
00:02:46.4740000		Yoo Rose Ruin III Ramuh 11992
00:02:46.5190000		Blue Fever Burst Shot Ramuh 11037
00:02:46.5190000		Dan Tam Aeolian Edge Ramuh 22721
