-00:00:01.4320000		Dengue Fever casts Glare on Ramuh
00:02:32.6300000		Aihyooni Yoomi gains Surge Protection from 
00:02:32.7200000		Ruby Carbuncle gains Mage's Ballad from Blue Fever
00:02:32.7200000		Dengue Fever Glare Ramuh 20725
00:02:32.7200000		Minju Rose prepares Riot Blade on Ramuh 16622 (CRITICAL)
00:02:32.8520000		Run Escape Ruin III Ramuh 15936
00:02:32.8970000		Dengue Fever prepares Afflatus Rapture on Dengue Fever +13752
00:02:32.8970000		Dengue Fever prepares Afflatus Rapture on Run Escape +13608
00:02:32.8970000		Dengue Fever prepares Afflatus Rapture on Yujin Ahn +13848
00:02:32.8970000		Dengue Fever prepares Afflatus Rapture on Aihyooni Yoomi +14092
00:02:32.8970000		Dengue Fever prepares Afflatus Rapture on Dan Tam +13553
00:02:32.8970000		Dengue Fever prepares Afflatus Rapture on Yoo Rose +13793
00:02:32.8970000		Dengue Fever prepares Afflatus Rapture on Minju Rose +21496 (CRITICAL)
00:02:32.8970000		Dengue Fever prepares Afflatus Rapture on Blue Fever +21487 (CRITICAL)
00:02:33.0320000		Yujin Ahn prepares Storm's Eye on Ramuh 12068
00:02:33.1210000		Demi-Bahamut Wyrmwave Ramuh 9620
00:02:33.1210000		Minju Rose Attack Ramuh 4677
00:02:33.1210000		Dan Tam prepares Attack on Ramuh 3533
00:02:33.1210000		Yoo Rose gains Aetherflow from Yoo Rose
00:02:33.1210000		Yoo Rose prepares Fester on Ramuh 20040
00:02:33.2090000		Dan Tam prepares Spinning Edge on Ramuh 8285
00:02:33.3430000		Minju Rose gains Surge Protection from 
00:02:33.3430000		Yujin Ahn prepares Attack on Ramuh 6307 (CRITICAL)
00:02:33.4770000		Minju Rose Riot Blade Ramuh 16622
00:02:33.4770000		Dengue Fever Afflatus Rapture Dengue Fever 13752
00:02:33.5660000		Blue Fever prepares Burst Shot on Ramuh 21531 (CRITICAL)
00:02:33.6110000		Dan Tam Spinning Edge Ramuh 8285
00:02:33.6110000		Dengue Fever Afflatus Rapture Run Escape 13608
00:02:33.6560000		Dan Tam Attack Ramuh 3533
00:02:33.6560000		Dengue Fever prepares Assize on Dengue Fever +18419
00:02:33.6560000		Dengue Fever prepares Assize on Ramuh 25632
00:02:33.6560000		Dengue Fever prepares Assize on Run Escape +18419
00:02:33.6560000		Dengue Fever prepares Assize on Aihyooni Yoomi +28235 (CRITICAL)
00:02:33.6560000		Dengue Fever prepares Assize on Yujin Ahn +28668 (CRITICAL)
00:02:33.6560000		Dengue Fever prepares Assize on Dan Tam +18157
00:02:33.6560000		Dengue Fever prepares Assize on Yoo Rose +18009
00:02:33.6560000		Dengue Fever prepares Assize on Minju Rose +28758 (CRITICAL)
00:02:33.7010000		Yujin Ahn prepares Onslaught on Ramuh 3037
00:02:33.8780000		Dengue Fever Afflatus Rapture Aihyooni Yoomi 14092
00:02:33.8780000		Yujin Ahn Attack Ramuh 6307
00:02:33.9670000		Yoo Rose prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:02:34.0120000		Dengue Fever Afflatus Rapture Dan Tam 13553
00:02:34.0570000		Yoo Rose Fester Ramuh 20040
00:02:34.1460000		Dengue Fever Afflatus Rapture Yoo Rose 13793
00:02:34.2350000		Aihyooni Yoomi prepares Ruin II on Ramuh 19881 (CRITICAL)
00:02:34.3680000		Yujin Ahn Onslaught Ramuh 3037
00:02:34.4130000		Dengue Fever Afflatus Rapture Blue Fever 21487
00:02:34.4130000		Blue Fever prepares Shot on Ramuh 6042 (CRITICAL)
00:02:34.4570000		Dengue Fever Assize Ramuh 25632
00:02:34.5470000		Blue Fever gains Surge Protection from 
00:02:34.5910000		Ruby Carbuncle gains Summon Order from Ramuh
00:02:34.5910000		Ruby Carbuncle prepares Burning Strike on Ramuh 4841 (DIRECT HIT)
00:02:34.6360000		Run Escape prepares Ruin III on Ramuh 12904
00:02:34.6810000		Yujin Ahn Storm's Eye Ramuh 12068
00:02:34.6810000		Yujin Ahn gains Storm's Eye from Yujin Ahn
00:02:34.6810000		Demi-Bahamut prepares Wyrmwave on Ramuh 9874 (DIRECT HIT)
00:02:34.8590000		Minju Rose prepares Attack on Ramuh 2782
00:02:35.0370000		Blue Fever Burst Shot Ramuh 21531
00:02:35.1270000		Minju Rose prepares Royal Authority on Ramuh 19170
00:02:35.1270000		The limit break guage has been updated to 8840. 3 bars are available.
00:02:35.1270000		Minju Rose gains Sword Oath from Minju Rose
00:02:35.1700000		Blue Fever Shot Ramuh 6042
00:02:35.1700000		Aihyooni Yoomi Ruin II Ramuh 19881
00:02:35.1700000		Ruby Carbuncle prepares Crimson Cyclone on Ramuh 15979 (DIRECT HIT)
00:02:35.2150000		Blue Fever prepares Bloodletter on Ramuh 6952
00:02:35.3040000		Dan Tam prepares Gust Slash on Ramuh 13010
00:02:35.3040000		Dan Tam prepares Attack on Ramuh 6808 (CRITICAL)
00:02:35.3930000		Ruby Carbuncle Burning Strike Ramuh 4841
00:02:35.3930000		Minju Rose Attack Ramuh 2782
00:02:35.4370000		Run Escape Ruin III Ramuh 12904
00:02:35.6150000		Ramuh prepares Fury's Bolt on Ramuh 
00:02:35.6150000		Yujin Ahn prepares Heavy Swing on Ramuh 6414
00:02:35.7040000		Demi-Bahamut Wyrmwave Ramuh 9874
00:02:35.7040000		Minju Rose Royal Authority Ramuh 19170
00:02:35.7040000		Dan Tam Gust Slash Ramuh 13010
00:02:35.7040000		Dengue Fever prepares Dia on Ramuh 7788
00:02:35.7930000		Ruby Carbuncle Crimson Cyclone Ramuh 15979
00:02:35.7930000		Yoo Rose gains Further Ruin from Yoo Rose
00:02:35.8380000		Dan Tam Attack Ramuh 6808
00:02:35.8820000		Dan Tam gains Surge Protection from 
00:02:35.9270000		Ramuh gains Fury's Bolt from Ramuh
00:02:36.0150000		Blue Fever prepares Refulgent Arrow on Ramuh 15486
00:02:36.1050000		Dengue Fever gains Surge Protection from 
00:02:36.1500000		Yujin Ahn Heavy Swing Ramuh 6414
00:02:36.4160000		Yoo Rose prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:02:36.7260000		Yujin Ahn prepares Attack on Ramuh 4037
00:02:36.8150000		Blue Fever Bloodletter Ramuh 6952
00:02:36.9930000		Dengue Fever Dia Ramuh 7788
00:02:36.9930000		Ramuh gains Dia from Dengue Fever
00:02:37.0820000		Ruby Carbuncle gains Summon Order II from Ruby Carbuncle
00:02:37.0820000		Ramuh prepares Unknown_4Bc9 on Minju Rose +19559 (CRITICAL)
00:02:37.1270000		Ruby Carbuncle prepares Flaming Crush on Ramuh 12470
00:02:37.1270000		Minju Rose prepares Attack on Ramuh 2303
00:02:37.2620000		Yujin Ahn Attack Ramuh 4037
00:02:37.2620000		Run Escape prepares Ruin III on Ramuh 13465
00:02:37.3060000		Demi-Bahamut prepares Wyrmwave on Ramuh 14938 (CRITICAL)
00:02:37.3950000		Dan Tam prepares Armor Crush on Ramuh 27015 (CRITICAL)
00:02:37.4840000		Blue Fever Refulgent Arrow Ramuh 15486
00:02:37.4840000		Blue Fever prepares Shot on Ramuh 4038
00:02:37.4840000		Dan Tam prepares Attack on Ramuh 3632
00:02:37.5290000		Minju Rose prepares Atonement on Ramuh 24281 (CRITICAL)
00:02:37.5290000		Minju Rose gains Sword Oath from Minju Rose
00:02:37.6610000		Minju Rose Attack Ramuh 2303
00:02:37.7050000		Ruby Carbuncle prepares Burning Strike on Ramuh 7531 (CRITICAL)
00:02:37.8820000		Ramuh Unknown_4Bc9 Minju Rose 19559
00:02:37.9720000		Yujin Ahn prepares Maim on Ramuh 8966
00:02:37.9720000		Run Escape prepares Ruin IV on Ramuh 31392 (CRITICAL)
00:02:37.9720000		Run Escape gains Further Ruin from Run Escape
00:02:38.0150000		Dan Tam Attack Ramuh 3632
00:02:38.0610000		Dan Tam Armor Crush Ramuh 27015
00:02:38.0610000		Run Escape Ruin III Ramuh 13465
00:02:38.1050000		The limit break guage has been updated to 9010. 3 bars are available.
00:02:38.1500000		Yoo Rose prepares Fester on Ramuh 19446
00:02:38.2390000		Blue Fever Shot Ramuh 4038
00:02:38.2390000		Eos prepares Embrace on Minju Rose +6831 (CRITICAL)
00:02:38.2840000		Ruby Carbuncle Flaming Crush Ramuh 12470
00:02:38.2840000		Yoo Rose gains Further Ruin from Yoo Rose
00:02:38.3720000		Demi-Bahamut Wyrmwave Ramuh 14938
00:02:38.4610000		Blue Fever prepares Burst Shot on Ramuh 16417 (CRITICAL)
00:02:38.5050000		Ruby Carbuncle Burning Strike Ramuh 7531
00:02:38.5940000		Yujin Ahn Maim Ramuh 8966
00:02:38.7710000		Run Escape Ruin IV Ramuh 31392
00:02:38.8150000		Demi-Bahamut prepares Wyrmwave on Ramuh 9358 (DIRECT HIT)
00:02:38.8150000		Aihyooni Yoomi prepares Broil III on Ramuh 28601 (CRITICAL)
00:02:38.8600000		Minju Rose Atonement Ramuh 24281
00:02:38.8600000		Eos Embrace Minju Rose 6831
00:02:38.9040000		Run Escape prepares Enkindle Bahamut on Ramuh 
00:02:39.0370000		Yujin Ahn gains Surge Protection from 
00:02:39.0810000		Yoo Rose Fester Ramuh 19446
00:02:39.1710000		Blue Fever prepares Army's Paeon on Ramuh 4968 (DIRECT HIT)
00:02:39.1710000		Demi-Bahamut gains Army's Paeon from Blue Fever
00:02:39.1710000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:02:39.1710000		Minju Rose gains Army's Paeon from Blue Fever
00:02:39.1710000		Dan Tam gains Army's Paeon from Blue Fever
00:02:39.1710000		Yoo Rose gains Army's Paeon from Blue Fever
00:02:39.1710000		Eos gains Army's Paeon from Blue Fever
00:02:39.1710000		Yujin Ahn gains Army's Paeon from Blue Fever
00:02:39.1710000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:02:39.1710000		Run Escape gains Army's Paeon from Blue Fever
00:02:39.2600000		Run Escape gains Surge Protection from 
00:02:39.3930000		Minju Rose prepares Attack on Ramuh 3611 (CRITICAL)
00:02:39.4820000		Dan Tam prepares Spinning Edge on Ramuh 8692
00:02:39.5260000		Demi-Bahamut gains Summon Order III from Ramuh
00:02:39.6160000		Aihyooni Yoomi Broil III Ramuh 28601
00:02:39.6610000		Dan Tam prepares Attack on Ramuh 3393
00:02:39.7940000		Blue Fever Army's Paeon Ramuh 4968
00:02:39.8830000		Demi-Bahamut Wyrmwave Ramuh 9358
00:02:39.8830000		Dan Tam Spinning Edge Ramuh 8692
00:02:39.9270000		Blue Fever Burst Shot Ramuh 16417
00:02:39.9270000		Minju Rose Attack Ramuh 3611
00:02:39.9280000		Minju Rose prepares Atonement on Ramuh 18889 (DIRECT HIT)
00:02:39.9280000		Minju Rose gains Sword Oath from Minju Rose
00:02:40.1040000		Dengue Fever prepares Glare on Ramuh 30645 (CRITICAL)
00:02:40.1930000		Dan Tam Attack Ramuh 3393
00:02:40.1930000		Dan Tam prepares Bhavacakra on Ramuh 17606 (CRITICAL)
00:02:40.5050000		Yujin Ahn prepares Storm's Path on Ramuh 12012
00:02:40.5490000		Blue Fever prepares Shot on Ramuh 4091
00:02:40.7710000		Yoo Rose prepares Ruin III on Ramuh 19763 (CRITICAL)
00:02:40.8590000		Dan Tam Bhavacakra Ramuh 17606
00:02:40.9480000		Ruby Carbuncle prepares Burning Strike on Ramuh 4127
00:02:40.9480000		Blue Fever prepares Burst Shot on Ramuh 11282
00:02:41.1260000		Yujin Ahn prepares Attack on Ramuh 4111
00:02:41.1260000		The limit break guage has been updated to 9180. 3 bars are available.
00:02:41.2580000		Minju Rose Atonement Ramuh 18889
00:02:41.3030000		Blue Fever Shot Ramuh 4091
00:02:41.3920000		Aihyooni Yoomi prepares Broil III on Ramuh 18578
00:02:41.4360000		Dengue Fever Glare Ramuh 30645
00:02:41.4360000		Eos prepares Embrace on Minju Rose +4264
00:02:41.5700000		Yoo Rose Ruin III Ramuh 19763
00:02:41.5700000		Minju Rose prepares Circle Of Scorn on Ramuh 3041
00:02:41.5700000		Dan Tam prepares Gust Slash on Ramuh 12792
00:02:41.6580000		Yujin Ahn Attack Ramuh 4111
00:02:41.6590000		Minju Rose prepares Attack on Ramuh 2353
00:02:41.7480000		Ruby Carbuncle Burning Strike Ramuh 4127
00:02:41.7480000		Demi-Bahamut prepares Akh Morn on Ramuh 41927 (DIRECT HIT)
00:02:41.8810000		Dan Tam prepares Attack on Ramuh 7312 (CRITICAL)
00:02:41.9700000		Dan Tam Gust Slash Ramuh 12792
00:02:42.0140000		Yujin Ahn Storm's Path Ramuh 12012
00:02:42.0580000		Eos Embrace Minju Rose 4264
00:02:42.1920000		Minju Rose Attack Ramuh 2353
00:02:42.1920000		Aihyooni Yoomi Broil III Ramuh 18578
00:02:42.3250000		Minju Rose prepares Atonement on Ramuh 14467
00:02:42.4140000		Blue Fever Burst Shot Ramuh 11282
00:02:42.4140000		Dan Tam Attack Ramuh 7312
00:02:42.4590000		Run Escape prepares Ruin III on Ramuh 16271 (DIRECT HIT)
00:02:42.5920000		Minju Rose Circle Of Scorn Ramuh 3041
00:02:42.5920000		Ramuh gains Circle Of Scorn from Minju Rose
00:02:42.6370000		Demi-Bahamut Akh Morn Ramuh 41927
00:02:42.9040000		Yujin Ahn prepares Heavy Swing on Ramuh 5800
00:02:42.9930000		Dengue Fever prepares Glare on Ramuh 24347 (DIRECT HIT)
00:02:43.0380000		Run Escape prepares Ruin IV on Ramuh 31001 (CRITICAL)
00:02:43.0380000		Run Escape gains Further Ruin from Run Escape
00:02:43.1280000		Demi-Bahamut gains Army's Paeon from Blue Fever
00:02:43.1280000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:02:43.1280000		Minju Rose gains Army's Paeon from Blue Fever
00:02:43.1280000		Dan Tam gains Army's Paeon from Blue Fever
00:02:43.1280000		Yoo Rose gains Army's Paeon from Blue Fever
00:02:43.1280000		Eos gains Army's Paeon from Blue Fever
00:02:43.1280000		Yujin Ahn gains Army's Paeon from Blue Fever
00:02:43.1280000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:02:43.1280000		Run Escape gains Army's Paeon from Blue Fever
00:02:43.2600000		Run Escape Ruin III Ramuh 16271
00:02:43.4370000		Yujin Ahn Heavy Swing Ramuh 5800
00:02:43.4370000		Blue Fever prepares Burst Shot on Ramuh 11168
00:02:43.4810000		Blue Fever prepares Shot on Ramuh 4980 (DIRECT HIT)
00:02:43.6140000		Minju Rose Atonement Ramuh 14467
00:02:43.6590000		Dan Tam prepares Aeolian Edge on Ramuh 23404 (DIRECT HIT)
00:02:43.6590000		Dengue Fever prepares Lucid Dreaming on Dengue Fever 
00:02:43.7030000		Yoo Rose prepares Ruin III on Ramuh 12300
00:02:43.7470000		Ramuh prepares Thunderstorm on Ramuh 
00:02:43.7910000		Demi-Bahamut prepares Wyrmwave on Ramuh 7930
00:02:43.8360000		Run Escape Ruin IV Ramuh 31001
00:02:43.8360000		Run Escape prepares Swiftcast on Run Escape 
00:02:43.8360000		Run Escape gains Swiftcast from Run Escape
00:02:43.9250000		Minju Rose prepares Attack on Ramuh 2205
00:02:44.0580000		Dan Tam prepares Attack on Ramuh 4616 (DIRECT HIT)
00:02:44.1030000		The limit break guage has been updated to 9350. 3 bars are available.
00:02:44.1480000		Aihyooni Yoomi prepares Broil III on Ramuh 18762
00:02:44.1920000		Dan Tam Aeolian Edge Ramuh 23404
00:02:44.1920000		Ruby Carbuncle prepares Burning Strike on Ramuh 3999
00:02:44.2360000		Blue Fever Shot Ramuh 4980
00:02:44.2800000		Dengue Fever gains Lucid Dreaming from Dengue Fever
00:02:44.3250000		Dengue Fever Glare Ramuh 24347
00:02:44.3690000		Blue Fever prepares Empyreal Arrow on Ramuh 17113 (CRITICAL)
00:02:44.4570000		Minju Rose Attack Ramuh 2205
00:02:44.5010000		Yoo Rose Ruin III Ramuh 12300
00:02:44.5020000		Yujin Ahn prepares Attack on Ramuh 6441 (CRITICAL)
00:02:44.5900000		Dan Tam Attack Ramuh 4616
00:02:44.6350000		Eos prepares Embrace on Minju Rose +4289
00:02:44.6790000		Minju Rose prepares Fast Blade on Ramuh 5202
00:02:44.8580000		Demi-Bahamut Wyrmwave Ramuh 7930
00:02:44.9020000		Blue Fever Burst Shot Ramuh 11168
00:02:44.9020000		Aihyooni Yoomi prepares Ruin II on Ramuh 12543
00:02:44.9470000		Aihyooni Yoomi Broil III Ramuh 18762
00:02:44.9920000		Ruby Carbuncle Burning Strike Ramuh 3999
00:02:45.0360000		Yujin Ahn Attack Ramuh 6441
00:02:45.0810000		Yujin Ahn gains Surge Protection from 
00:02:45.0810000		Blue Fever prepares Raging Strikes on Blue Fever 
00:02:45.1260000		Ramuh prepares Unknown_4Bc9 on Minju Rose 26648
00:02:45.3040000		Minju Rose Fast Blade Ramuh 5202
00:02:45.3920000		Blue Fever Empyreal Arrow Ramuh 17113
00:02:45.5260000		Run Escape prepares Ruin III on Ramuh 25708 (CRITICAL)
00:02:45.6140000		Blue Fever gains Raging Strikes from Blue Fever
00:02:45.7480000		Dan Tam prepares Spinning Edge on Ramuh 8184
00:02:45.7930000		Aihyooni Yoomi prepares Summon Seraph on Aihyooni Yoomi 
00:02:45.8390000		Aihyooni Yoomi Ruin II Ramuh 12543
00:02:45.9260000		Ramuh Unknown_4Bc9 Minju Rose 26648
00:02:45.9260000		Blue Fever prepares Burst Shot on Ramuh 14604 (DIRECT HIT)
00:02:45.9260000		Blue Fever gains Straight Shot Ready from Blue Fever
00:02:46.1490000		Dan Tam Spinning Edge Ramuh 8184
00:02:46.1490000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:02:46.1490000		Seraph gains Well Fed from Aihyooni Yoomi
00:02:46.1490000		Seraph gains Army's Paeon from Blue Fever
00:02:46.1490000		Ifrit-Egi gains Army's Paeon from Blue Fever
00:02:46.1490000		Minju Rose gains Army's Paeon from Blue Fever
00:02:46.1490000		Dan Tam gains Army's Paeon from Blue Fever
00:02:46.1490000		Yoo Rose gains Army's Paeon from Blue Fever
00:02:46.1490000		Yujin Ahn gains Army's Paeon from Blue Fever
00:02:46.1490000		Aihyooni Yoomi gains Army's Paeon from Blue Fever
00:02:46.1490000		Run Escape gains Army's Paeon from Blue Fever
00:02:46.1930000		Blue Fever prepares Shot on Ramuh 4288
00:02:46.1930000		Minju Rose prepares Attack on Ramuh 2171
00:02:46.2370000		Dan Tam prepares Attack on Ramuh 3639
00:02:46.2370000		Yujin Ahn prepares Maim on Ramuh 15083 (CRITICAL)
00:02:46.3250000		Run Escape Ruin III Ramuh 25708
00:02:46.3710000		Dengue Fever prepares Glare on Ramuh 19556
00:02:46.5490000		Yoo Rose prepares Ruin III on Ramuh 13132
00:02:46.7260000		Minju Rose Attack Ramuh 2171
00:02:46.7700000		Dan Tam Attack Ramuh 3639
00:02:46.8590000		Yujin Ahn Maim Ramuh 15083
00:02:46.9480000		Blue Fever Shot Ramuh 4288
00:02:46.9480000		Yujin Ahn prepares Onslaught on Ramuh 2939
00:02:47.0810000		Minju Rose prepares Riot Blade on Ramuh 7905
00:02:47.1260000		The limit break guage has been updated to 9520. 3 bars are available.
00:02:47.2140000		Ifrit-Egi prepares Burning Strike on Ramuh 5310 (DIRECT HIT)
00:02:47.3480000		Yoo Rose Ruin III Ramuh 13132
00:02:47.3480000		Aihyooni Yoomi prepares Ruin II on Ramuh 12547
00:02:47.3930000		Blue Fever Burst Shot Ramuh 14604
00:02:47.4360000		Ruby Carbuncle prepares Burning Strike on Ramuh 6207 (CRITICAL)
00:02:47.6140000		Yujin Ahn Onslaught Ramuh 2939
00:02:47.7030000		Dengue Fever Glare Ramuh 19556
00:02:47.8360000		Minju Rose Riot Blade Ramuh 7905
00:02:47.8360000		Dan Tam prepares Gust Slash on Ramuh 12745
00:02:47.8810000		Yujin Ahn prepares Attack on Ramuh 3924
00:02:48.0140000		Ifrit-Egi Burning Strike Ramuh 5310
00:02:48.0140000		Run Escape prepares Assault I: Crimson Cyclone on Ramuh +239 (CRITICAL)
00:02:48.1030000		Blue Fever prepares Iron Jaws on Ramuh 5118
00:02:48.1030000		Aihyooni Yoomi prepares Consolation on Aihyooni Yoomi +239 (CRITICAL)
00:02:48.1030000		Blue Fever gains Straight Shot Ready from Blue Fever
00:02:48.1470000		Ramuh prepares Unknown_4Bc9 on Minju Rose 28245
00:02:48.2360000		Ruby Carbuncle Burning Strike Ramuh 6207
00:02:48.2360000		Dan Tam Gust Slash Ramuh 12745
00:02:48.2810000		Aihyooni Yoomi Ruin II Ramuh 12547
00:02:48.4150000		Yujin Ahn Attack Ramuh 3924
00:02:48.4150000		Dan Tam prepares Attack on Ramuh 3735
00:02:48.4590000		Minju Rose prepares Attack on Ramuh 2731 (DIRECT HIT)
00:02:48.6370000		Ifrit-Egi gains Summon Order from Ramuh
00:02:48.6820000		Ifrit-Egi prepares Crimson Cyclone on Ramuh 15910 (DIRECT HIT)
00:02:48.7260000		Blue Fever Iron Jaws Ramuh 5118
00:02:48.7260000		Ramuh gains Stormbite from Blue Fever
00:02:48.7260000		Ramuh gains Caustic Bite from Blue Fever
00:02:48.7260000		Seraph gains Summon Order III from Seraph
00:02:48.7700000		Run Escape gains Aetherflow from Run Escape
00:02:48.7700000		Run Escape prepares Energy Drain on Ramuh 6797
00:02:48.8590000		Yujin Ahn prepares Upheaval on Ramuh 13820
00:02:48.9030000		Blue Fever prepares Shot on Ramuh 4444
00:02:48.9480000		Dan Tam Attack Ramuh 3735
00:02:48.9480000		Ramuh Unknown_4Bc9 Minju Rose 28245
00:02:48.9920000		Minju Rose Attack Ramuh 2731
00:02:49.1260000		Ruby Carbuncle gains Army's Paeon from Blue Fever
00:02:49.1260000		Ifrit-Egi gains Army's Paeon from Blue Fever
00:02:49.1260000		Minju Rose gains Army's Paeon from Blue Fever
00:02:49.1260000		Dan Tam gains Army's Paeon from Blue Fever
00:02:49.1260000		Yoo Rose gains Army's Paeon from Blue Fever
00:02:49.1260000		Yujin Ahn gains Army's Paeon from Blue Fever
00:02:49.1260000		Run Escape gains Army's Paeon from Blue Fever
00:02:49.3030000		Ifrit-Egi Crimson Cyclone Ramuh 15910
00:02:49.3030000		Run Escape gains Further Ruin from Run Escape
00:02:49.3470000		Ramuh prepares Shock Strike on  
00:02:49.3470000		Ramuh prepares Shock Strike on  
00:02:49.3920000		Ramuh prepares Shock Strike on  
00:02:49.4810000		Minju Rose prepares Goring Blade on Ramuh 10648
00:02:49.5250000		Yujin Ahn Upheaval Ramuh 13820
00:02:49.5700000		Ramuh prepares Shock Strike on  
00:02:49.6140000		Run Escape gains Aetherflow from Run Escape
00:02:49.6140000		Run Escape prepares Fester on Ramuh 8448 (DIRECT HIT)
00:02:49.6580000		Blue Fever Shot Ramuh 4444
00:02:49.8360000		Run Escape Energy Drain Ramuh 6797
00:02:49.9250000		Dan Tam prepares Aeolian Edge on Ramuh 28267 (CRITICAL)
00:02:50.0140000		Minju Rose Goring Blade Ramuh 10648
00:02:50.0140000		Ramuh gains Goring Blade from Minju Rose
00:02:50.1030000		The limit break guage has been updated to 9690. 3 bars are available.
00:02:50.2810000		Blue Fever prepares Refulgent Arrow on Ramuh 16835
00:02:50.2810000		Minju Rose prepares Requiescat on Ramuh 14674
00:02:50.2810000		Minju Rose gains Requiescat from Minju Rose
00:02:50.3260000		Ifrit-Egi prepares Burning Strike on Ramuh 8653 (CRITICAL)
00:02:50.3260000		Ramuh prepares Shock Strike on  
00:02:50.4590000		Dan Tam Aeolian Edge Ramuh 28267
00:02:50.4590000		Ramuh prepares Shock Strike on  
00:02:50.4590000		Yoo Rose prepares Ruin III on Ramuh 15059 (DIRECT HIT)
00:02:50.5030000		Yujin Ahn gains Surge Protection from 
00:02:50.5030000		Ramuh prepares Shock Strike on  
00:02:50.5480000		Run Escape Fester Ramuh 8448
00:02:50.5480000		Ramuh prepares Shock Strike on  
00:02:50.5480000		Run Escape prepares Assault Ii: Flaming Crush on Ramuh +239 (CRITICAL)
00:02:50.5920000		Dan Tam prepares Attack on Ramuh 5419 (CRITICAL)
00:02:50.6810000		Ruby Carbuncle prepares Burning Strike on Ramuh 4799 (DIRECT HIT)
00:02:50.7260000		Seraph prepares Consolation on Aihyooni Yoomi +8734
00:02:50.7260000		Seraph prepares Consolation on Yujin Ahn +8486
00:02:50.7260000		Seraph prepares Consolation on Dengue Fever +8649
00:02:50.7260000		Seraph prepares Consolation on Run Escape +8361
00:02:50.7260000		Seraph prepares Consolation on Dan Tam +8793
00:02:50.7260000		Seraph prepares Consolation on Minju Rose +8558
00:02:50.7260000		Minju Rose prepares Attack on Ramuh 2324
00:02:50.9040000		Minju Rose Requiescat Ramuh 14674
00:02:50.9040000		Ramuh Shock Strike  0
00:02:50.9490000		Minju Rose prepares Spirits Within on Ramuh 12082 (CRITICAL)
00:02:51.0380000		Blue Fever prepares Bloodletter on Ramuh 8151
00:02:51.0380000		Yoo Rose prepares Ruin IV on Ramuh 24207 (DIRECT HIT)
00:02:51.0380000		Yoo Rose gains Further Ruin from Yoo Rose
00:02:51.1280000		Ifrit-Egi Burning Strike Ramuh 8653
00:02:51.1280000		Dan Tam Attack Ramuh 5419
00:02:51.1710000		Ifrit-Egi gains Summon Order II from Ifrit-Egi
00:02:51.1710000		Ramuh prepares Unknown_4Bc9 on Minju Rose 27532
00:02:51.2150000		Ifrit-Egi prepares Flaming Crush on Ramuh 16681 (DIRECT HIT)
00:02:51.2600000		Minju Rose Attack Ramuh 2324
00:02:51.2600000		Yoo Rose Ruin III Ramuh 15059
00:02:51.2600000		Yujin Ahn prepares Attack on Ramuh 4092
00:02:51.3930000		Ramuh prepares Shock Strike on  
00:02:51.4370000		Ramuh prepares Shock Strike on  
00:02:51.4820000		Ruby Carbuncle Burning Strike Ramuh 4799
00:02:51.5700000		Ramuh prepares Shock Strike on  
00:02:51.6150000		Ramuh Shock Strike  0
00:02:51.6150000		Aihyooni Yoomi gains Seraphic Veil from Seraph
00:02:51.6150000		Blue Fever prepares Shot on Ramuh 4456
00:02:51.6150000		Ramuh prepares Shock Strike on  
00:02:51.6150000		Yujin Ahn prepares Heavy Swing on Ramuh 5781
00:02:51.7490000		Blue Fever Refulgent Arrow Ramuh 16835
00:02:51.7490000		Ramuh Shock Strike  0
00:02:51.7490000		Yujin Ahn gains Seraphic Veil from Seraph
00:02:51.7490000		Yoo Rose prepares Firebird Trance on Yoo Rose 
00:02:51.7930000		Yujin Ahn Attack Ramuh 4092
00:02:51.8380000		Minju Rose Spirits Within Ramuh 12082
00:02:51.8380000		Yoo Rose Ruin IV Ramuh 24207
00:02:51.8820000		Ramuh Shock Strike  0
00:02:51.8820000		Dengue Fever gains Seraphic Veil from Seraph
00:02:51.8830000		Minju Rose prepares Holy Spirit on Ramuh 22218 (CRITICAL)
00:02:51.9710000		Ramuh Unknown_4Bc9 Minju Rose 27532
00:02:52.0160000		Ramuh Shock Strike  0
00:02:52.0160000		Run Escape gains Seraphic Veil from Seraph
00:02:52.0160000		Dan Tam prepares Spinning Edge on Ramuh 10384 (DIRECT HIT)
00:02:52.1490000		Ramuh Shock Strike  0
00:02:52.1490000		Dan Tam gains Seraphic Veil from Seraph
00:02:52.1490000		Yujin Ahn Heavy Swing Ramuh 5781
00:02:52.1490000		Seraph gains Army's Paeon from Blue Fever
00:02:52.1490000		Ifrit-Egi gains Army's Paeon from Blue Fever
00:02:52.1490000		Demi-Phoenix gains Army's Paeon from Blue Fever
00:02:52.1490000		Minju Rose gains Army's Paeon from Blue Fever
00:02:52.1490000		Dan Tam gains Army's Paeon from Blue Fever
00:02:52.1490000		Yoo Rose gains Army's Paeon from Blue Fever
00:02:52.1490000		Dengue Fever gains Army's Paeon from Blue Fever
00:02:52.1490000		Yujin Ahn gains Army's Paeon from Blue Fever
