-00:00:01.6070000		Dengue Fever casts Glare on Ramuh
00:01:01.4770000		Raiden Unknown_4E61 Typhus Fever 8758
00:01:01.4770000		Lorrie Laborn prepares Kasha on Ramuh 21441
00:01:01.5660000		Blue Fever prepares Burst Shot on Ramuh 17927 (CRITICAL)
00:01:01.6540000		Moryn Ward prepares Gust Slash on Ramuh 13441
00:01:01.6990000		Typhus Fever prepares Atonement on Ramuh 22870 (CRITICAL)
00:01:01.6990000		Typhus Fever gains Sword Oath from Typhus Fever
00:01:01.9670000		Nevik Seren Attack Ramuh 6457
00:01:02.0560000		Moryn Ward Gust Slash Ramuh 13441
00:01:02.0560000		Nevik Seren Fell Cleave Ramuh 18268
00:01:02.1010000		Lorrie Laborn Kasha Ramuh 21441
00:01:02.1450000		Eos prepares Embrace on Typhus Fever +4373
00:01:02.2350000		Blue Fever prepares Bloodletter on Ramuh 7387
00:01:02.2350000		Dengue Fever prepares Dia on Ramuh 7758
00:01:02.2790000		Typhus Fever prepares Attack on Ramuh 4640 (CRITICAL)
00:01:02.3230000		Lorrie Laborn prepares Hissatsu: Kaiten on Lorrie Laborn 1229 (DIRECT HIT)
00:01:02.3230000		Lorrie Laborn gains Kaiten from Lorrie Laborn
00:01:02.3680000		Dengue Fever Glare Ramuh 19217
00:01:02.3680000		Vext Seren prepares Broil III on Ramuh 18132
00:01:02.3680000		Moryn Ward prepares Attack on Ramuh 4682 (DIRECT HIT)
00:01:02.4120000		Lorrie Laborn prepares Attack on Ramuh 4805
00:01:02.7670000		Eos Embrace Typhus Fever 4373
00:01:02.8100000		Typhus Fever Attack Ramuh 4640
00:01:02.8110000		Blue Fever prepares Shot on Ramuh 4167
00:01:02.8990000		Moryn Ward Attack Ramuh 4682
00:01:02.9430000		Lorrie Laborn Attack Ramuh 4805
00:01:02.9430000		Nyghtwel Tayuun prepares Fire IV on Ramuh 77879 (CRITICAL)
00:01:02.9880000		Typhus Fever Atonement Ramuh 22870
00:01:03.0320000		Blue Fever Burst Shot Ramuh 17927
00:01:03.1650000		Vext Seren Broil III Ramuh 18132
00:01:03.2530000		Ramuh prepares Judgment Volts on Ramuh 
00:01:03.4750000		Raiden prepares Unknown_4E61 on Typhus Fever 8842
00:01:03.5630000		Blue Fever Shot Ramuh 4167
00:01:03.5630000		Dengue Fever Dia Ramuh 7758
00:01:03.5630000		Ramuh gains Dia from Dengue Fever
00:01:03.7400000		Ramuh prepares Judgment Volts on Lorrie Laborn 56185
00:01:03.7400000		Ramuh prepares Judgment Volts on Moryn Ward 61309
00:01:03.7400000		Ramuh prepares Judgment Volts on Typhus Fever 47751
00:01:03.7400000		Ramuh prepares Judgment Volts on Nevik Seren 46969
00:01:03.7400000		Ramuh prepares Judgment Volts on Dengue Fever 49833
00:01:03.7400000		Ramuh prepares Judgment Volts on Vext Seren 49599
00:01:03.7400000		Ramuh prepares Judgment Volts on Blue Fever 62388
00:01:03.7400000		Ramuh prepares Judgment Volts on Nyghtwel Tayuun 52312
00:01:03.7400000		Moryn Ward prepares Aeolian Edge on Ramuh 19657
00:01:03.7850000		Nevik Seren prepares Storm's Path on Ramuh 11815
00:01:03.8290000		Blue Fever Bloodletter Ramuh 7387
00:01:04.0510000		Blue Fever prepares Apex Arrow on Ramuh 28674
00:01:04.0960000		Nyghtwel Tayuun Fire IV Ramuh 77879
00:01:04.2300000		The limit break guage has been updated to 4840. 3 bars are available.
00:01:04.2750000		Ramuh Judgment Volts Lorrie Laborn 56185
00:01:04.2750000		Moryn Ward Aeolian Edge Ramuh 19657
00:01:04.3180000		Ramuh Judgment Volts Moryn Ward 61309
00:01:04.3630000		Ramuh Judgment Volts Typhus Fever 47751
00:01:04.3630000		Lorrie Laborn prepares Midare Setsugekka on Ramuh 57295
00:01:04.3630000		Typhus Fever gains Surge Protection from 
00:01:04.4080000		Ramuh Judgment Volts Nevik Seren 46969
00:01:04.4080000		Nevik Seren gains Excogitation from Vext Seren
00:01:04.4520000		Ramuh Judgment Volts Dengue Fever 49833
00:01:04.4970000		Ramuh Judgment Volts Vext Seren 49599
00:01:04.4970000		Raiden Unknown_4E61 Typhus Fever 8842
00:01:04.5420000		Ramuh Judgment Volts Blue Fever 62388
00:01:04.5420000		Typhus Fever prepares Attack on Ramuh 3688 (CRITICAL)
00:01:04.5860000		Ramuh Judgment Volts Nyghtwel Tayuun 52312
00:01:04.5870000		Moryn Ward prepares Attack on Ramuh 6242 (CRITICAL)
00:01:04.6310000		Typhus Fever prepares Atonement on Ramuh 23578 (CRITICAL)
00:01:04.6310000		Typhus Fever gains Sword Oath from Typhus Fever
00:01:04.8090000		Nevik Seren prepares Attack on Ramuh 4201
00:01:04.8980000		Vext Seren prepares Broil III on Ramuh 22348 (DIRECT HIT)
00:01:04.9860000		Lorrie Laborn Midare Setsugekka Ramuh 57295
00:01:05.0760000		Typhus Fever Attack Ramuh 3688
00:01:05.0760000		Lorrie Laborn prepares Hissatsu: Shinten on Ramuh 29191 (CRITICAL)
00:01:05.1210000		Blue Fever Apex Arrow Ramuh 28674
00:01:05.1210000		Moryn Ward Attack Ramuh 6242
00:01:05.1210000		Blue Fever prepares Army's Paeon on Ramuh 5175 (DIRECT HIT)
00:01:05.1210000		Eos gains Army's Paeon from Blue Fever
00:01:05.1210000		Nyghtwel Tayuun gains Army's Paeon from Blue Fever
00:01:05.1210000		Typhus Fever gains Army's Paeon from Blue Fever
00:01:05.1210000		Lorrie Laborn gains Army's Paeon from Blue Fever
00:01:05.1210000		Vext Seren gains Army's Paeon from Blue Fever
00:01:05.1210000		Moryn Ward gains Army's Paeon from Blue Fever
00:01:05.1210000		Dengue Fever gains Army's Paeon from Blue Fever
00:01:05.1210000		Nevik Seren gains Army's Paeon from Blue Fever
00:01:05.2990000		Nevik Seren Storm's Path Ramuh 11815
00:01:05.3430000		Nevik Seren Attack Ramuh 4201
00:01:05.4320000		Eos prepares Embrace on Vext Seren +4502
00:01:05.5210000		Lorrie Laborn prepares Attack on Ramuh 7087 (CRITICAL)
00:01:05.5660000		Nyghtwel Tayuun prepares Fire IV on Ramuh 62280 (CRITICAL)
00:01:05.5660000		Typhus Fever prepares Intervene on Ramuh 8169 (CRITICAL)
00:01:05.6980000		Lorrie Laborn Hissatsu: Shinten Ramuh 29191
00:01:05.6980000		Vext Seren Broil III Ramuh 22348
00:01:05.7880000		Blue Fever Army's Paeon Ramuh 5175
00:01:05.7880000		Vext Seren prepares Recitation on Vext Seren 
00:01:05.7880000		Vext Seren gains Recitation from Vext Seren
00:01:05.8770000		Blue Fever prepares Shot on Ramuh 4225
00:01:05.8770000		Moryn Ward prepares Spinning Edge on Ramuh 8413
00:01:05.9210000		Typhus Fever Atonement Ramuh 23578
00:01:05.9210000		Lorrie Laborn prepares Hakaze on Ramuh 9105
00:01:05.9660000		Ramuh prepares Unknown_4Bc9 on Nevik Seren 26920
00:01:06.0540000		Eos Embrace Vext Seren 4502
00:01:06.0540000		Lorrie Laborn Attack Ramuh 7087
00:01:06.1440000		Typhus Fever Intervene Ramuh 8169
00:01:06.2770000		Moryn Ward Spinning Edge Ramuh 8413
00:01:06.3660000		Nevik Seren prepares Heavy Swing on Ramuh 6485
00:01:06.4990000		Blue Fever prepares Burst Shot on Ramuh 10704
00:01:06.4990000		Blue Fever gains Straight Shot Ready from Blue Fever
00:01:06.5870000		Lorrie Laborn Hakaze Ramuh 9105
00:01:06.6320000		Blue Fever Shot Ramuh 4225
00:01:06.6320000		Dengue Fever prepares Glare on Ramuh 30424 (CRITICAL)
00:01:06.7210000		Nyghtwel Tayuun Fire IV Ramuh 62280
00:01:06.7650000		Ramuh Unknown_4Bc9 Nevik Seren 26920
00:01:06.7650000		Moryn Ward prepares Attack on Ramuh 4625 (DIRECT HIT)
00:01:06.8090000		Typhus Fever prepares Attack on Ramuh 2340
00:01:06.8090000		Lorrie Laborn prepares Ikishoten on Lorrie Laborn 
00:01:06.8980000		Nevik Seren Heavy Swing Ramuh 6485
00:01:06.9870000		Typhus Fever prepares Atonement on Ramuh 15096
00:01:07.1200000		Vext Seren prepares Fey Blessing on Vext Seren 
00:01:07.2540000		The limit break guage has been updated to 5060. 3 bars are available.
00:01:07.2540000		Nyghtwel Tayuun gains Thundercloud from Nyghtwel Tayuun
00:01:07.2980000		Moryn Ward Attack Ramuh 4625
00:01:07.2980000		Blue Fever prepares Sidewinder on Ramuh 14570
00:01:07.3420000		Typhus Fever Attack Ramuh 2340
00:01:07.3870000		Nevik Seren prepares Nascent Flash on Typhus Fever 
00:01:07.7410000		Typhus Fever prepares Sentinel on Typhus Fever 
00:01:07.8300000		Blue Fever Sidewinder Ramuh 14570
00:01:07.8300000		Lorrie Laborn Ikishoten Lorrie Laborn 0
00:01:07.8300000		Lorrie Laborn prepares Attack on Ramuh 4716
00:01:07.9190000		Eos gains Summon Order IV from Eos
00:01:07.9190000		Vext Seren prepares Indomitability on Vext Seren +29391 (CRITICAL)
00:01:07.9190000		Vext Seren prepares Indomitability on Moryn Ward +29554 (CRITICAL)
00:01:07.9190000		Vext Seren prepares Indomitability on Lorrie Laborn +29497 (CRITICAL)
00:01:07.9190000		Vext Seren prepares Indomitability on Nevik Seren +29907 (CRITICAL)
00:01:07.9190000		Vext Seren prepares Indomitability on Typhus Fever +29071 (CRITICAL)
00:01:07.9190000		Vext Seren prepares Indomitability on Dengue Fever +29800 (CRITICAL)
00:01:07.9190000		Vext Seren prepares Indomitability on Blue Fever +28624 (CRITICAL)
00:01:07.9190000		Vext Seren prepares Indomitability on Nyghtwel Tayuun +28960 (CRITICAL)
00:01:07.9640000		Blue Fever Burst Shot Ramuh 10704
00:01:07.9640000		Dengue Fever Glare Ramuh 30424
00:01:07.9640000		Eos prepares Fey Blessing on Vext Seren +10373
00:01:07.9640000		Eos prepares Fey Blessing on Moryn Ward +10233
00:01:07.9640000		Eos prepares Fey Blessing on Lorrie Laborn +10385
00:01:07.9640000		Eos prepares Fey Blessing on Nevik Seren +10378
00:01:07.9640000		Eos prepares Fey Blessing on Dengue Fever +10507
00:01:07.9640000		Eos prepares Fey Blessing on Typhus Fever +9962
00:01:07.9640000		Eos prepares Fey Blessing on Nyghtwel Tayuun +10193
00:01:07.9640000		Eos prepares Fey Blessing on Blue Fever +16552 (CRITICAL)
00:01:08.0520000		Typhus Fever gains Nascent Glint from Nevik Seren
00:01:08.0520000		Nevik Seren gains Nascent Flash from Nevik Seren
00:01:08.0960000		Lorrie Laborn prepares Shifu on Ramuh 15045
00:01:08.1410000		Moryn Ward prepares Gust Slash on Ramuh 13645
00:01:08.1850000		Nevik Seren prepares Attack on Ramuh 4105
00:01:08.2740000		Typhus Fever gains Sentinel from Typhus Fever
00:01:08.3180000		Typhus Fever Atonement Ramuh 15096
00:01:08.3630000		Lorrie Laborn Attack Ramuh 4716
00:01:08.3630000		Nyghtwel Tayuun prepares Despair on Ramuh 50540
00:01:08.4970000		Typhus Fever prepares Sheltron on Typhus Fever 1856
00:01:08.4970000		Typhus Fever gains Sheltron from Typhus Fever
00:01:08.5410000		Moryn Ward Gust Slash Ramuh 13645
00:01:08.5860000		Vext Seren Indomitability Vext Seren 29391
00:01:08.6300000		Eos Fey Blessing Vext Seren 10373
00:01:08.6750000		Blue Fever prepares Shot on Ramuh 6127 (CRITICAL)
00:01:08.7190000		Vext Seren Indomitability Moryn Ward 29554
00:01:08.7190000		Nevik Seren Attack Ramuh 4105
00:01:08.7190000		Nevik Seren prepares Maim on Ramuh 9619
00:01:08.7640000		Eos Fey Blessing Moryn Ward 10233
00:01:08.8080000		Vext Seren gains Aetherflow from Vext Seren
00:01:08.8080000		Vext Seren prepares Aetherflow on Vext Seren 1000
00:01:08.8520000		Nyghtwel Tayuun Despair Ramuh 50540
00:01:08.8520000		Vext Seren Indomitability Lorrie Laborn 29497
00:01:08.8970000		Eos Fey Blessing Lorrie Laborn 10385
00:01:08.8970000		Lorrie Laborn Shifu Ramuh 15045
00:01:08.8970000		Lorrie Laborn gains Shifu from Lorrie Laborn
00:01:08.9850000		Vext Seren Indomitability Nevik Seren 29907
00:01:08.9850000		Blue Fever prepares Iron Jaws on Ramuh 4658
00:01:08.9850000		Moryn Ward prepares Attack on Ramuh 7690 (CRITICAL)
00:01:09.0290000		Eos Fey Blessing Nevik Seren 10378
00:01:09.0740000		Lorrie Laborn gains Surge Protection from 
00:01:09.0740000		Typhus Fever prepares Attack on Ramuh 2420
00:01:09.1180000		Vext Seren Indomitability Typhus Fever 29071
00:01:09.1630000		Eos Fey Blessing Dengue Fever 10507
00:01:09.2510000		Vext Seren Indomitability Dengue Fever 29800
00:01:09.2960000		Eos Fey Blessing Typhus Fever 9962
00:01:09.2960000		Moryn Ward prepares Trick Attack on Ramuh 20145
00:01:09.2960000		Ramuh gains Vulnerability Up from Moryn Ward
00:01:09.3410000		Nevik Seren Maim Ramuh 9619
00:01:09.3410000		Typhus Fever prepares Fast Blade on Ramuh 9175 (CRITICAL)
00:01:09.3850000		Vext Seren Indomitability Blue Fever 28624
00:01:09.4300000		Eos Fey Blessing Nyghtwel Tayuun 10193
00:01:09.4300000		Blue Fever Shot Ramuh 6127
00:01:09.4740000		Dengue Fever prepares Medica II on Dengue Fever +9227
00:01:09.4740000		Dengue Fever prepares Medica II on Lorrie Laborn +9415
00:01:09.4740000		Dengue Fever prepares Medica II on Typhus Fever +14363 (CRITICAL)
00:01:09.4740000		Dengue Fever prepares Medica II on Nevik Seren +8989
00:01:09.4740000		Dengue Fever prepares Medica II on Moryn Ward +9235
00:01:09.4740000		Dengue Fever prepares Medica II on Nyghtwel Tayuun +9457
00:01:09.4740000		Dengue Fever prepares Medica II on Vext Seren +14434 (CRITICAL)
00:01:09.4740000		Dengue Fever prepares Medica II on Blue Fever +8947
00:01:09.5190000		Vext Seren Indomitability Nyghtwel Tayuun 28960
00:01:09.5190000		Moryn Ward Attack Ramuh 7690
00:01:09.5190000		Raiden prepares Shock Blast on Typhus Fever +65138 (CRITICAL)
00:01:09.5630000		Eos Fey Blessing Blue Fever 16552
00:01:09.6070000		Blue Fever Iron Jaws Ramuh 4658
00:01:09.6070000		Ramuh gains Stormbite from Blue Fever
00:01:09.6070000		Ramuh gains Caustic Bite from Blue Fever
00:01:09.6070000		Typhus Fever Attack Ramuh 2420
00:01:09.6970000		Blue Fever prepares Empyreal Arrow on Ramuh 14622 (DIRECT HIT)
00:01:09.6970000		Eos gains Army's Paeon from Blue Fever
00:01:09.6970000		Nyghtwel Tayuun gains Army's Paeon from Blue Fever
00:01:09.6970000		Typhus Fever gains Army's Paeon from Blue Fever
00:01:09.6970000		Lorrie Laborn gains Army's Paeon from Blue Fever
00:01:09.6970000		Vext Seren gains Army's Paeon from Blue Fever
00:01:09.6970000		Moryn Ward gains Army's Paeon from Blue Fever
00:01:09.6970000		Dengue Fever gains Army's Paeon from Blue Fever
00:01:09.6970000		Nevik Seren gains Army's Paeon from Blue Fever
00:01:09.7850000		Eos prepares Embrace on Blue Fever +4415
00:01:09.9630000		Typhus Fever Fast Blade Ramuh 9175
00:01:10.0510000		Nyghtwel Tayuun prepares Blizzard III on Ramuh 12529
00:01:10.0510000		Dengue Fever prepares Regen on Typhus Fever 
00:01:10.0960000		Moryn Ward Trick Attack Ramuh 20145
00:01:10.0960000		Nevik Seren prepares Vengeance on Nevik Seren +89 (CRITICAL)
00:01:10.1400000		Typhus Fever prepares Fight Or Flight on Typhus Fever 
00:01:10.1400000		Lorrie Laborn prepares Attack on Ramuh 9130 (CRITICAL)
00:01:10.1840000		Vext Seren gains Surge Protection from 
00:01:10.1840000		Lorrie Laborn prepares Kasha on Ramuh 36258 (CRITICAL)
00:01:10.2290000		Moryn Ward prepares Shadow Fang on Ramuh 13589 (CRITICAL)
00:01:10.2290000		The limit break guage has been updated to 5280. 3 bars are available.
00:01:10.3170000		Dengue Fever gains Medica II from Dengue Fever
00:01:10.4060000		Eos Embrace Blue Fever 4415
00:01:10.4500000		Dengue Fever Medica II Lorrie Laborn 9415
00:01:10.4500000		Lorrie Laborn gains Medica II from Dengue Fever
00:01:10.5390000		Raiden Shock Blast Typhus Fever 65138
00:01:10.5390000		Raiden prepares Unknown_4E61 on Typhus Fever +4457 (CRITICAL)
00:01:10.5830000		Dengue Fever Medica II Typhus Fever 14363
00:01:10.5830000		Typhus Fever gains Medica II from Dengue Fever
00:01:10.6720000		Lorrie Laborn Attack Ramuh 9130
00:01:10.7160000		Dengue Fever Medica II Nevik Seren 8989
00:01:10.7160000		Nevik Seren gains Medica II from Dengue Fever
00:01:10.7160000		Nevik Seren gains Vengeance from Nevik Seren
00:01:10.7160000		Nevik Seren gains Vulnerability Down from Nevik Seren
00:01:10.7610000		Blue Fever Empyreal Arrow Ramuh 14622
00:01:10.7610000		Moryn Ward Shadow Fang Ramuh 13589
00:01:10.7610000		Ramuh gains Shadow Fang from Moryn Ward
00:01:10.8050000		Typhus Fever gains Fight Or Flight from Typhus Fever
00:01:10.8490000		Lorrie Laborn Kasha Ramuh 36258
00:01:10.8490000		Dengue Fever Medica II Moryn Ward 9235
00:01:10.8490000		Moryn Ward gains Medica II from Dengue Fever
00:01:10.9830000		Nyghtwel Tayuun Blizzard III Ramuh 12529
00:01:10.9830000		Dengue Fever Medica II Nyghtwel Tayuun 9457
00:01:10.9830000		Nyghtwel Tayuun gains Medica II from Dengue Fever
00:01:10.9830000		Moryn Ward prepares Feint on Ramuh 
00:01:11.0280000		Nyghtwel Tayuun prepares Sharpcast on Nyghtwel Tayuun 
00:01:11.0280000		Nyghtwel Tayuun gains Sharpcast from Nyghtwel Tayuun
00:01:11.0720000		Typhus Fever gains Regen from Dengue Fever
00:01:11.0720000		Lorrie Laborn prepares Feint on Ramuh 
00:01:11.1160000		Vext Seren gains Medica II from Dengue Fever
00:01:11.1160000		Dengue Fever prepares Divine Benison on Nevik Seren 
00:01:11.1610000		Moryn Ward prepares Attack on Ramuh 3791
00:01:11.2500000		Dengue Fever Medica II Blue Fever 8947
00:01:11.2500000		Blue Fever gains Medica II from Dengue Fever
00:01:11.2500000		Vext Seren prepares Biolysis on Ramuh +1895 (CRITICAL)
00:01:11.2940000		Blue Fever prepares Refulgent Arrow on Ramuh 19654 (DIRECT HIT)
00:01:11.3380000		Typhus Fever prepares Attack on Ramuh 2947
00:01:11.3830000		Blue Fever prepares Shot on Ramuh 4292
00:01:11.5170000		Ramuh gains Feint from Moryn Ward
00:01:11.5610000		Raiden Unknown_4E61 Typhus Fever 4457
00:01:11.5610000		Nevik Seren prepares Attack on Ramuh 4302
00:01:11.6060000		Ramuh gains Feint from Lorrie Laborn
00:01:11.6940000		Moryn Ward Attack Ramuh 3791
00:01:11.6940000		Typhus Fever prepares Riot Blade on Ramuh 10873
00:01:11.8270000		Moryn Ward prepares Bhavacakra on Ramuh 12695
00:01:11.8710000		Typhus Fever Attack Ramuh 2947
00:01:11.9150000		Ramuh gains Biolysis from Vext Seren
00:01:11.9160000		Nevik Seren gains Divine Benison from Dengue Fever
00:01:11.9600000		Nyghtwel Tayuun prepares Thunder III on Ramuh 30646
00:01:11.9600000		Nyghtwel Tayuun gains Thundercloud from Nyghtwel Tayuun
00:01:12.0490000		Nevik Seren prepares Storm's Eye on Ramuh 12169
00:01:12.0940000		Nevik Seren Attack Ramuh 4302
00:01:12.1380000		Blue Fever Shot Ramuh 4292
00:01:12.2720000		Lorrie Laborn prepares Hakaze on Ramuh 9732
00:01:12.2720000		Vext Seren gains Aetherflow from Vext Seren
00:01:12.2720000		Vext Seren prepares Energy Drain on Ramuh 10642
00:01:12.4490000		Typhus Fever Riot Blade Ramuh 10873
00:01:12.4490000		Lorrie Laborn prepares Attack on Ramuh 4566
00:01:12.4940000		Moryn Ward Bhavacakra Ramuh 12695
00:01:12.4940000		Moryn Ward prepares Dream Within A Dream on Ramuh 8243
00:01:12.4940000		Moryn Ward prepares Dream Within A Dream on Ramuh 10390 (DIRECT HIT)
00:01:12.4940000		Moryn Ward prepares Dream Within A Dream on Ramuh 8005
00:01:12.4940000		Moryn Ward gains Assassinate Ready from Moryn Ward
00:01:12.7160000		Eos gains Army's Paeon from Blue Fever
00:01:12.7160000		Nyghtwel Tayuun gains Army's Paeon from Blue Fever
00:01:12.7160000		Typhus Fever gains Army's Paeon from Blue Fever
00:01:12.7160000		Lorrie Laborn gains Army's Paeon from Blue Fever
00:01:12.7160000		Vext Seren gains Army's Paeon from Blue Fever
00:01:12.7160000		Moryn Ward gains Army's Paeon from Blue Fever
00:01:12.7160000		Dengue Fever gains Army's Paeon from Blue Fever
00:01:12.7160000		Nevik Seren gains Army's Paeon from Blue Fever
00:01:12.7600000		Blue Fever Refulgent Arrow Ramuh 19654
00:01:12.8490000		Eos prepares Embrace on Typhus Fever +4467
00:01:12.8930000		Lorrie Laborn Hakaze Ramuh 9732
00:01:12.9820000		Lorrie Laborn Attack Ramuh 4566
00:01:13.0270000		Nyghtwel Tayuun Thunder III Ramuh 30646
00:01:13.0270000		Ramuh gains Thunder III from Nyghtwel Tayuun
00:01:13.0270000		Vext Seren prepares Lucid Dreaming on Vext Seren 
00:01:13.0710000		Lorrie Laborn prepares Hissatsu: Shinten on Ramuh 25225 (CRITICAL)
00:01:13.2050000		Moryn Ward Dream Within A Dream Ramuh 8243
00:01:13.2050000		Moryn Ward prepares Aeolian Edge on Ramuh 24423 (DIRECT HIT)
00:01:13.2490000		The limit break guage has been updated to 5500. 3 bars are available.
00:01:13.3370000		Vext Seren Energy Drain Ramuh 10642
00:01:13.3370000		Moryn Ward Dream Within A Dream Ramuh 10390
00:01:13.3820000		Moryn Ward prepares Attack on Ramuh 5025 (DIRECT HIT)
00:01:13.4260000		Ramuh prepares Crippling Blow on Nevik Seren 67349
00:01:13.4710000		Eos Embrace Typhus Fever 4467
00:01:13.4710000		Moryn Ward Dream Within A Dream Ramuh 8005
00:01:13.4710000		Blue Fever prepares Burst Shot on Ramuh 11737
00:01:13.4710000		Blue Fever gains Straight Shot Ready from Blue Fever
00:01:13.5590000		Raiden prepares Unknown_4E61 on Typhus Fever +4456 (CRITICAL)
00:01:13.6040000		Typhus Fever prepares Attack on Ramuh 2884
00:01:13.6480000		Vext Seren gains Lucid Dreaming from Vext Seren
00:01:13.6920000		Nevik Seren Storm's Eye Ramuh 12169
00:01:13.6920000		Nevik Seren gains Storm's Eye from Nevik Seren
00:01:13.7360000		Lorrie Laborn Hissatsu: Shinten Ramuh 25225
00:01:13.7360000		Moryn Ward Aeolian Edge Ramuh 24423
00:01:13.9150000		Moryn Ward Attack Ramuh 5025
00:01:13.9150000		Moryn Ward prepares Assassinate on Ramuh 16873 (CRITICAL)
00:01:14.0040000		Ramuh prepares Unknown_4Bc9 on Nevik Seren 18760
00:01:14.0920000		Blue Fever prepares Shot on Ramuh 4264
00:01:14.1360000		Typhus Fever Attack Ramuh 2884
00:01:14.1810000		Typhus Fever prepares Goring Blade on Ramuh 13191
00:01:14.4030000		Lorrie Laborn prepares Jinpu on Ramuh 16094
00:01:14.4030000		Nevik Seren prepares Heavy Swing on Ramuh 6412
00:01:14.6250000		Moryn Ward prepares Bhavacakra on Ramuh 12274
00:01:14.7130000		Typhus Fever Goring Blade Ramuh 13191
00:01:14.7130000		Ramuh gains Goring Blade from Typhus Fever
00:01:14.7130000		Moryn Ward Assassinate Ramuh 16873
00:01:14.7580000		Lorrie Laborn prepares Attack on Ramuh 4557
00:01:14.8020000		Ramuh Unknown_4Bc9 Nevik Seren 18760
00:01:14.8460000		Blue Fever Shot Ramuh 4264
00:01:14.9350000		Blue Fever Burst Shot Ramuh 11737
00:01:14.9350000		Nevik Seren Heavy Swing Ramuh 6412
00:01:14.9350000		Nevik Seren prepares Attack on Ramuh 6872 (CRITICAL)
00:01:15.0670000		Lorrie Laborn Jinpu Ramuh 16094
00:01:15.0670000		Lorrie Laborn gains Jinpu from Lorrie Laborn
00:01:15.1560000		Lorrie Laborn prepares Hissatsu: Shinten on Ramuh 15422
00:01:15.2450000		Nyghtwel Tayuun prepares Fire III on Ramuh 12051
00:01:15.2890000		Lorrie Laborn Attack Ramuh 4557
00:01:15.2890000		Moryn Ward Bhavacakra Ramuh 12274
00:01:15.4220000		Moryn Ward prepares Ten on Moryn Ward 
00:01:15.4220000		Moryn Ward gains Mudra from Moryn Ward
00:01:15.4660000		Nevik Seren Attack Ramuh 6872
00:01:15.5100000		Dengue Fever prepares Glare on Ramuh 26977 (DIRECT HIT)
00:01:15.5990000		Moryn Ward prepares Attack on Ramuh 3874
00:01:15.6440000		Blue Fever prepares Refulgent Arrow on Ramuh 27125 (CRITICAL)
00:01:15.7320000		Eos gains Army's Paeon from Blue Fever
00:01:15.7320000		Nyghtwel Tayuun gains Army's Paeon from Blue Fever
00:01:15.7320000		Typhus Fever gains Army's Paeon from Blue Fever
00:01:15.7320000		Lorrie Laborn gains Army's Paeon from Blue Fever
00:01:15.7320000		Vext Seren gains Army's Paeon from Blue Fever
00:01:15.7320000		Moryn Ward gains Army's Paeon from Blue Fever
00:01:15.7320000		Dengue Fever gains Army's Paeon from Blue Fever
00:01:15.7320000		Nevik Seren gains Army's Paeon from Blue Fever
00:01:15.8210000		Lorrie Laborn Hissatsu: Shinten Ramuh 15422
00:01:15.8210000		Vext Seren prepares Broil III on Ramuh 30902 (CRITICAL)
00:01:15.8650000		Typhus Fever prepares Attack on Ramuh 2976
00:01:15.9100000		Moryn Ward prepares Chi on Moryn Ward 
00:01:15.9100000		Moryn Ward gains Mudra from Moryn Ward
00:01:16.1320000		Moryn Ward Attack Ramuh 3874
00:01:16.1760000		Eos prepares Embrace on Nevik Seren +4459
00:01:16.2210000		The limit break guage has been updated to 5720. 3 bars are available.
00:01:16.2650000		Nevik Seren prepares Thrill Of Battle on Nevik Seren 
00:01:16.3990000		Typhus Fever Attack Ramuh 2976
00:01:16.3990000		Moryn Ward prepares Raiton on Ramuh 41547 (DIRECT HIT)
00:01:16.4880000		Lorrie Laborn prepares Gekko on Ramuh 27993 (DIRECT HIT)
00:01:16.5320000		Nyghtwel Tayuun Fire III Ramuh 12051
00:01:16.5320000		Typhus Fever prepares Fast Blade on Ramuh 7121
00:01:16.6210000		Vext Seren Broil III Ramuh 30902
00:01:16.7980000		Eos Embrace Nevik Seren 4459
00:01:16.7980000		Blue Fever prepares Shot on Ramuh 6654 (CRITICAL)
00:01:16.8420000		Dengue Fever Glare Ramuh 26977
00:01:16.9320000		Nevik Seren gains Thrill Of Battle from Nevik Seren
00:01:17.0210000		Nevik Seren prepares Maim on Ramuh 9593
00:01:17.0640000		Lorrie Laborn prepares Attack on Ramuh 4541
00:01:17.1090000		Blue Fever Refulgent Arrow Ramuh 27125
00:01:17.1090000		Moryn Ward Raiton Ramuh 41547
00:01:17.1540000		Typhus Fever Fast Blade Ramuh 7121
00:01:17.2870000		Lorrie Laborn Gekko Ramuh 27993
00:01:17.3760000		Lorrie Laborn prepares Meikyo Shisui on Lorrie Laborn 1233
00:01:17.3760000		Lorrie Laborn gains Meikyo Shisui from Lorrie Laborn
00:01:17.5540000		Blue Fever Shot Ramuh 6654
00:01:17.5980000		Lorrie Laborn Attack Ramuh 4541
00:01:17.6420000		Nevik Seren Maim Ramuh 9593
00:01:17.8200000		Vext Seren prepares Adloquium on Typhus Fever +13266
00:01:17.8200000		Moryn Ward prepares Attack on Ramuh 4062
00:01:17.8640000		Blue Fever prepares Burst Shot on Ramuh 14535 (DIRECT HIT)
00:01:17.9090000		Moryn Ward prepares Spinning Edge on Ramuh 17756 (CRITICAL)
00:01:17.9980000		Dengue Fever prepares Glare on Ramuh 21220
00:01:18.1310000		Typhus Fever prepares Attack on Ramuh 4649 (CRITICAL)
00:01:18.1750000		Typhus Fever prepares Circle Of Scorn on Ramuh 4160
