-00:00:01.2990000		Dengue Fever casts Glare on Ramuh
00:01:00.2700000		Nyghtwel Tayuun gains Mage's Ballad from Blue Fever
00:01:00.2700000		Typhus Fever gains Mage's Ballad from Blue Fever
00:01:00.2700000		Lorrie Laborn gains Mage's Ballad from Blue Fever
00:01:00.2700000		Vext Seren gains Mage's Ballad from Blue Fever
00:01:00.2700000		Dengue Fever gains Mage's Ballad from Blue Fever
00:01:00.2700000		Eos gains Mage's Ballad from Blue Fever
00:01:00.2700000		Moryn Ward gains Mage's Ballad from Blue Fever
00:01:00.2700000		Nevik Seren gains Mage's Ballad from Blue Fever
00:01:00.3130000		Blue Fever Burst Shot Ramuh 14313
00:01:00.3130000		Lorrie Laborn Hakaze Ramuh 9148
00:01:00.3590000		Lorrie Laborn Attack Ramuh 5470
00:01:00.3590000		Dengue Fever prepares Dia on Ramuh 7666
00:01:00.4470000		Blue Fever Shot Ramuh 4080
00:01:00.5360000		Raiden prepares Unknown_4E61 on Typhus Fever 9600
00:01:00.5800000		Eos Embrace Typhus Fever 6996
00:01:00.5800000		Moryn Ward Attack Ramuh 4774
00:01:00.5800000		Nyghtwel Tayuun prepares Fire IV on Ramuh 61680 (CRITICAL)
00:01:00.6250000		Nevik Seren Maim Ramuh 9099
00:01:00.7130000		Vext Seren Broil III Ramuh 18754
00:01:01.0700000		Dengue Fever Glare Ramuh 25540
00:01:01.3370000		Blue Fever prepares Burst Shot on Ramuh 13947 (DIRECT HIT)
00:01:01.4260000		Moryn Ward prepares Gust Slash on Ramuh 16187 (DIRECT HIT)
00:01:01.4700000		Typhus Fever Atonement Ramuh 14440
00:01:01.4700000		The limit break guage has been updated to 4620. 3 bars are available.
00:01:01.5580000		Raiden Unknown_4E61 Typhus Fever 9600
00:01:01.6920000		Dengue Fever Dia Ramuh 7666
00:01:01.6920000		Ramuh gains Dia from Dengue Fever
00:01:01.6920000		Typhus Fever prepares Attack on Ramuh 2419
00:01:01.6920000		Nevik Seren prepares Upheaval on Ramuh 14649
00:01:01.6920000		Nevik Seren prepares Attack on Ramuh 4045
00:01:01.7360000		Nyghtwel Tayuun Fire IV Ramuh 61680
00:01:01.7810000		Lorrie Laborn prepares Shifu on Ramuh 22786 (CRITICAL)
00:01:01.8250000		Moryn Ward Gust Slash Ramuh 16187
00:01:02.1370000		Blue Fever prepares Bloodletter on Ramuh 6903
00:01:02.1370000		Lorrie Laborn prepares Attack on Ramuh 5801 (DIRECT HIT)
00:01:02.2250000		Typhus Fever Attack Ramuh 2419
00:01:02.2250000		Nevik Seren Attack Ramuh 4045
00:01:02.2250000		Moryn Ward prepares Attack on Ramuh 5973 (CRITICAL)
00:01:02.3580000		Nevik Seren Upheaval Ramuh 14649
00:01:02.4470000		Vext Seren prepares Broil III on Ramuh 19452
00:01:02.4470000		Dengue Fever prepares Divine Benison on Nevik Seren 
00:01:02.4920000		Nevik Seren prepares Storm's Path on Ramuh 11432
00:01:02.5800000		Lorrie Laborn Shifu Ramuh 22786
00:01:02.5800000		Lorrie Laborn gains Shifu from Lorrie Laborn
00:01:02.6250000		Typhus Fever prepares Atonement on Ramuh 15722
00:01:02.6250000		Typhus Fever gains Sword Oath from Typhus Fever
00:01:02.6690000		Lorrie Laborn Attack Ramuh 5801
00:01:02.7580000		Moryn Ward Attack Ramuh 5973
00:01:02.7580000		Blue Fever prepares Shot on Ramuh 4865 (DIRECT HIT)
00:01:02.8020000		Blue Fever Burst Shot Ramuh 13947
00:01:03.1560000		Eos prepares Embrace on Typhus Fever +4249
00:01:03.2020000		Ramuh prepares Judgment Volts on Ramuh 
00:01:03.2450000		Vext Seren Broil III Ramuh 19452
00:01:03.2460000		Nevik Seren gains Divine Benison from Dengue Fever
00:01:03.2900000		Nyghtwel Tayuun prepares Fire IV on Ramuh 48723 (DIRECT HIT)
00:01:03.5120000		Blue Fever Shot Ramuh 4865
00:01:03.5120000		Moryn Ward prepares Aeolian Edge on Ramuh 23587 (DIRECT HIT)
00:01:03.5560000		Raiden prepares Unknown_4E61 on Typhus Fever 9305
00:01:03.7350000		Blue Fever Bloodletter Ramuh 6903
00:01:03.7350000		Ramuh prepares Judgment Volts on Typhus Fever 45504
00:01:03.7350000		Ramuh prepares Judgment Volts on Lorrie Laborn 64923
00:01:03.7350000		Ramuh prepares Judgment Volts on Nevik Seren 24907
00:01:03.7350000		Ramuh prepares Judgment Volts on Moryn Ward 66276
00:01:03.7350000		Ramuh prepares Judgment Volts on Dengue Fever 59973
00:01:03.7350000		Ramuh prepares Judgment Volts on Vext Seren 58139
00:01:03.7350000		Ramuh prepares Judgment Volts on Blue Fever 60851
00:01:03.7350000		Ramuh prepares Judgment Volts on Nyghtwel Tayuun 55797
00:01:03.7790000		Eos Embrace Typhus Fever 4249
00:01:03.8230000		Blue Fever prepares Burst Shot on Ramuh 10711
00:01:03.8680000		Ramuh prepares Unknown_4Bc9 on Nevik Seren 26819
00:01:03.9570000		Typhus Fever Atonement Ramuh 15722
00:01:03.9570000		Typhus Fever prepares Attack on Ramuh 2282
00:01:04.0010000		Nevik Seren Storm's Path Ramuh 11432
00:01:04.0460000		Moryn Ward Aeolian Edge Ramuh 23587
00:01:04.1790000		Lorrie Laborn prepares Kasha on Ramuh 22775
00:01:04.2680000		Ramuh Judgment Volts Typhus Fever 45504
00:01:04.2680000		Typhus Fever gains Surge Protection from 
00:01:04.3130000		Ramuh Judgment Volts Lorrie Laborn 64923
00:01:04.3560000		Ramuh Judgment Volts Nevik Seren 24907
00:01:04.4020000		Ramuh Judgment Volts Moryn Ward 66276
00:01:04.4020000		Moryn Ward prepares Attack on Ramuh 4658 (DIRECT HIT)
00:01:04.4020000		Moryn Ward gains Surge Protection from 
00:01:04.4460000		Nyghtwel Tayuun Fire IV Ramuh 48723
00:01:04.4460000		Ramuh Judgment Volts Dengue Fever 59973
00:01:04.4460000		Lorrie Laborn prepares Attack on Ramuh 4680
00:01:04.4910000		Typhus Fever Attack Ramuh 2282
00:01:04.4910000		Ramuh Judgment Volts Vext Seren 58139
00:01:04.4910000		Blue Fever prepares Army's Paeon on Ramuh 4754 (DIRECT HIT)
00:01:04.4910000		The limit break guage has been updated to 4840. 3 bars are available.
00:01:04.4910000		Nyghtwel Tayuun gains Army's Paeon from Blue Fever
00:01:04.4910000		Typhus Fever gains Army's Paeon from Blue Fever
00:01:04.4910000		Lorrie Laborn gains Army's Paeon from Blue Fever
00:01:04.4910000		Vext Seren gains Army's Paeon from Blue Fever
00:01:04.4910000		Dengue Fever gains Army's Paeon from Blue Fever
00:01:04.4910000		Eos gains Army's Paeon from Blue Fever
00:01:04.4910000		Moryn Ward gains Army's Paeon from Blue Fever
00:01:04.4910000		Nevik Seren gains Army's Paeon from Blue Fever
00:01:04.5360000		Ramuh Judgment Volts Blue Fever 60851
00:01:04.5800000		Raiden Unknown_4E61 Typhus Fever 9305
00:01:04.5800000		Ramuh Judgment Volts Nyghtwel Tayuun 55797
00:01:04.6690000		Ramuh Unknown_4Bc9 Nevik Seren 26819
00:01:04.8030000		Lorrie Laborn Kasha Ramuh 22775
00:01:04.8480000		Nevik Seren prepares Heavy Swing on Ramuh 10330 (CRITICAL)
00:01:04.9370000		Moryn Ward Attack Ramuh 4658
00:01:04.9370000		Lorrie Laborn prepares Hissatsu: Kaiten on Lorrie Laborn 1229 (DIRECT HIT)
00:01:04.9370000		Lorrie Laborn gains Kaiten from Lorrie Laborn
00:01:04.9810000		Lorrie Laborn Attack Ramuh 4680
00:01:04.9810000		Vext Seren prepares Broil III on Ramuh 18475
00:01:05.0700000		Nevik Seren prepares Attack on Ramuh 4232
00:01:05.1150000		Blue Fever Army's Paeon Ramuh 4754
00:01:05.1150000		Typhus Fever prepares Atonement on Ramuh 15126
00:01:05.2920000		Blue Fever Burst Shot Ramuh 10711
00:01:05.2920000		Dengue Fever prepares Glare on Ramuh 32392 (CRITICAL)
00:01:05.3810000		Nevik Seren Heavy Swing Ramuh 10330
00:01:05.6040000		Nevik Seren Attack Ramuh 4232
00:01:05.6040000		Moryn Ward prepares Spinning Edge on Ramuh 18155 (CRITICAL)
00:01:05.7370000		Vext Seren prepares Fey Blessing on Vext Seren 
00:01:05.7810000		Vext Seren Broil III Ramuh 18475
00:01:05.8260000		Blue Fever prepares Shot on Ramuh 6140 (CRITICAL)
00:01:06.0040000		Moryn Ward Spinning Edge Ramuh 18155
00:01:06.0920000		Nyghtwel Tayuun prepares Despair on Ramuh 62571 (DIRECT HIT)
00:01:06.2260000		Typhus Fever prepares Attack on Ramuh 2198
00:01:06.2710000		Typhus Fever prepares Sentinel on Typhus Fever 
00:01:06.3150000		Blue Fever prepares Burst Shot on Ramuh 13190 (DIRECT HIT)
00:01:06.3590000		Eos prepares Embrace on Vext Seren +4430
00:01:06.4040000		Typhus Fever Atonement Ramuh 15126
00:01:06.5380000		Eos gains Summon Order IV from Eos
00:01:06.5380000		Vext Seren gains Aetherflow from Vext Seren
00:01:06.5380000		Vext Seren prepares Aetherflow on Vext Seren 1000
00:01:06.5820000		Nyghtwel Tayuun Despair Ramuh 62571
00:01:06.5820000		Blue Fever Shot Ramuh 6140
00:01:06.5820000		Dengue Fever Glare Ramuh 32392
00:01:06.5820000		Moryn Ward prepares Attack on Ramuh 4615 (DIRECT HIT)
00:01:06.7580000		Typhus Fever Attack Ramuh 2198
00:01:06.8030000		Typhus Fever gains Sentinel from Typhus Fever
00:01:06.8920000		Ramuh prepares Unknown_4Bc9 on Nevik Seren 26551
00:01:06.9800000		Eos Embrace Vext Seren 4430
00:01:07.0700000		Typhus Fever prepares Sheltron on Typhus Fever 1856
00:01:07.0700000		Lorrie Laborn prepares Midare Setsugekka on Ramuh 89280 (CRITICAL)
00:01:07.0700000		Typhus Fever gains Sheltron from Typhus Fever
00:01:07.1140000		Moryn Ward Attack Ramuh 4615
00:01:07.2040000		Nevik Seren prepares Maim on Ramuh 14803 (CRITICAL)
00:01:07.2490000		Nevik Seren gains Surge Protection from 
00:01:07.2930000		Blue Fever prepares Empyreal Arrow on Ramuh 11415
00:01:07.3380000		Vext Seren gains Aetherflow from Vext Seren
00:01:07.3380000		Vext Seren prepares Indomitability on Vext Seren +18690
00:01:07.3380000		Vext Seren prepares Indomitability on Moryn Ward +18549
00:01:07.3380000		Vext Seren prepares Indomitability on Lorrie Laborn +18100
00:01:07.3380000		Vext Seren prepares Indomitability on Nyghtwel Tayuun +18321
00:01:07.3380000		Vext Seren prepares Indomitability on Typhus Fever +18606
00:01:07.3380000		Vext Seren prepares Indomitability on Dengue Fever +18019
00:01:07.3380000		Vext Seren prepares Indomitability on Nevik Seren +18683
00:01:07.3380000		Moryn Ward prepares Trick Attack on Ramuh 19150
00:01:07.3380000		Ramuh gains Vulnerability Up from Moryn Ward
00:01:07.4260000		Eos prepares Fey Blessing on Vext Seren +10157
00:01:07.4260000		Eos prepares Fey Blessing on Moryn Ward +10225
00:01:07.4260000		Eos prepares Fey Blessing on Lorrie Laborn +10049
00:01:07.4260000		Eos prepares Fey Blessing on Nyghtwel Tayuun +9995
00:01:07.4260000		Eos prepares Fey Blessing on Typhus Fever +16328 (CRITICAL)
00:01:07.4260000		Eos prepares Fey Blessing on Dengue Fever +10251
00:01:07.4260000		Eos prepares Fey Blessing on Nevik Seren +10434
00:01:07.4260000		Eos prepares Fey Blessing on Blue Fever +10199
00:01:07.4700000		The limit break guage has been updated to 5060. 3 bars are available.
00:01:07.6050000		Lorrie Laborn prepares Attack on Ramuh 7846 (CRITICAL)
00:01:07.6940000		Lorrie Laborn Midare Setsugekka Ramuh 89280
00:01:07.6940000		Ramuh Unknown_4Bc9 Nevik Seren 26551
00:01:07.7380000		Nyghtwel Tayuun prepares Blizzard III on Ramuh 16097 (DIRECT HIT)
00:01:07.7820000		Blue Fever Burst Shot Ramuh 13190
00:01:07.8270000		Nevik Seren Maim Ramuh 14803
00:01:07.8270000		Typhus Fever prepares Fast Blade on Ramuh 5847
00:01:07.9610000		Vext Seren Indomitability Vext Seren 18690
00:01:08.0060000		Blue Fever prepares Sidewinder on Ramuh 15491
00:01:08.0060000		Nevik Seren prepares Nascent Flash on Typhus Fever 
00:01:08.0940000		Vext Seren Indomitability Moryn Ward 18549
00:01:08.0940000		Eos Fey Blessing Vext Seren 10157
00:01:08.0940000		Moryn Ward prepares Shadow Fang on Ramuh 10811 (DIRECT HIT)
00:01:08.1390000		Lorrie Laborn Attack Ramuh 7846
00:01:08.1390000		Moryn Ward Trick Attack Ramuh 19150
00:01:08.2280000		Vext Seren Indomitability Lorrie Laborn 18100
00:01:08.2280000		Eos Fey Blessing Moryn Ward 10225
00:01:08.3160000		Blue Fever Empyreal Arrow Ramuh 11415
00:01:08.3610000		Vext Seren Indomitability Nyghtwel Tayuun 18321
00:01:08.3610000		Eos Fey Blessing Lorrie Laborn 10049
00:01:08.3610000		Lorrie Laborn prepares Hakaze on Ramuh 16046 (CRITICAL)
00:01:08.4060000		Nyghtwel Tayuun prepares Sharpcast on Nyghtwel Tayuun 
00:01:08.4060000		Nyghtwel Tayuun gains Sharpcast from Nyghtwel Tayuun
00:01:08.4500000		Typhus Fever Fast Blade Ramuh 5847
00:01:08.4500000		Nevik Seren prepares Attack on Ramuh 7108 (CRITICAL)
00:01:08.4940000		Vext Seren Indomitability Typhus Fever 18606
00:01:08.4940000		Eos Fey Blessing Nyghtwel Tayuun 9995
00:01:08.4940000		Typhus Fever prepares Attack on Ramuh 2495
00:01:08.5380000		Blue Fever Sidewinder Ramuh 15491
00:01:08.6280000		Nyghtwel Tayuun Blizzard III Ramuh 16097
00:01:08.6280000		Vext Seren Indomitability Dengue Fever 18019
00:01:08.6280000		Eos Fey Blessing Typhus Fever 16328
00:01:08.6280000		Moryn Ward Shadow Fang Ramuh 10811
00:01:08.6280000		Ramuh gains Shadow Fang from Moryn Ward
00:01:08.6280000		Blue Fever prepares Shot on Ramuh 5523 (DIRECT HIT)
00:01:08.6280000		Dengue Fever prepares Medica II on Dengue Fever +9227
00:01:08.6280000		Dengue Fever prepares Medica II on Lorrie Laborn +9420
00:01:08.6280000		Dengue Fever prepares Medica II on Nevik Seren +9310
00:01:08.6280000		Dengue Fever prepares Medica II on Moryn Ward +8980
00:01:08.6280000		Dengue Fever prepares Medica II on Typhus Fever +9373
00:01:08.6280000		Dengue Fever prepares Medica II on Nyghtwel Tayuun +9146
00:01:08.6280000		Dengue Fever prepares Medica II on Blue Fever +9023
00:01:08.6280000		Dengue Fever prepares Medica II on Vext Seren +9462
00:01:08.6720000		Typhus Fever gains Nascent Glint from Nevik Seren
00:01:08.6720000		Nevik Seren gains Nascent Flash from Nevik Seren
00:01:08.7610000		Vext Seren Indomitability Nevik Seren 18683
00:01:08.7610000		Eos Fey Blessing Dengue Fever 10251
00:01:08.7610000		Blue Fever prepares Burst Shot on Ramuh 14921 (DIRECT HIT)
00:01:08.7610000		Moryn Ward prepares Attack on Ramuh 3804
00:01:08.7610000		Blue Fever gains Straight Shot Ready from Blue Fever
00:01:08.8060000		Moryn Ward prepares Bhavacakra on Ramuh 12616
00:01:08.8500000		Typhus Fever prepares Fight Or Flight on Typhus Fever 
00:01:08.8940000		Eos Fey Blessing Nevik Seren 10434
00:01:08.9830000		Nevik Seren Attack Ramuh 7108
00:01:09.0280000		Typhus Fever Attack Ramuh 2495
00:01:09.0280000		Lorrie Laborn Hakaze Ramuh 16046
00:01:09.0280000		Eos Fey Blessing Blue Fever 10199
00:01:09.2060000		Lorrie Laborn prepares Ikishoten on Lorrie Laborn 
00:01:09.2950000		Moryn Ward Attack Ramuh 3804
00:01:09.2950000		Nyghtwel Tayuun gains Army's Paeon from Blue Fever
00:01:09.2950000		Typhus Fever gains Army's Paeon from Blue Fever
00:01:09.2950000		Lorrie Laborn gains Army's Paeon from Blue Fever
00:01:09.2950000		Vext Seren gains Army's Paeon from Blue Fever
00:01:09.2950000		Dengue Fever gains Army's Paeon from Blue Fever
00:01:09.2950000		Eos gains Army's Paeon from Blue Fever
00:01:09.2950000		Moryn Ward gains Army's Paeon from Blue Fever
00:01:09.2950000		Nevik Seren gains Army's Paeon from Blue Fever
00:01:09.3840000		Blue Fever Shot Ramuh 5523
00:01:09.3840000		Lorrie Laborn Ikishoten Lorrie Laborn 0
00:01:09.4280000		Moryn Ward Bhavacakra Ramuh 12616
00:01:09.4720000		Typhus Fever gains Fight Or Flight from Typhus Fever
00:01:09.4720000		Dengue Fever Medica II Dengue Fever 9227
00:01:09.4720000		Dengue Fever gains Medica II from Dengue Fever
00:01:09.5160000		Raiden prepares Shock Blast on Typhus Fever +64515 (CRITICAL)
00:01:09.6070000		Dengue Fever Medica II Lorrie Laborn 9420
00:01:09.6070000		Lorrie Laborn gains Medica II from Dengue Fever
00:01:09.6070000		Nevik Seren prepares Storm's Eye on Ramuh 16093 (DIRECT HIT)
00:01:09.6960000		Lorrie Laborn gains Surge Protection from 
00:01:09.6960000		Moryn Ward prepares Dream Within A Dream on Ramuh 8282
00:01:09.6960000		Moryn Ward prepares Dream Within A Dream on Ramuh 10945 (DIRECT HIT)
00:01:09.6960000		Moryn Ward prepares Dream Within A Dream on Ramuh 10350 (DIRECT HIT)
00:01:09.6960000		Moryn Ward gains Assassinate Ready from Moryn Ward
00:01:09.7400000		Dengue Fever Medica II Nevik Seren 9310
00:01:09.7400000		Nevik Seren gains Medica II from Dengue Fever
00:01:09.7840000		Dengue Fever prepares Afflatus Rapture on Dengue Fever +13690
00:01:09.7840000		Dengue Fever prepares Afflatus Rapture on Lorrie Laborn +13819
00:01:09.7840000		Dengue Fever prepares Afflatus Rapture on Nevik Seren +14140
00:01:09.7840000		Dengue Fever prepares Afflatus Rapture on Moryn Ward +13987
00:01:09.7840000		Dengue Fever prepares Afflatus Rapture on Typhus Fever +21407 (CRITICAL)
00:01:09.7840000		Dengue Fever prepares Afflatus Rapture on Nyghtwel Tayuun +13818
00:01:09.7840000		Dengue Fever prepares Afflatus Rapture on Blue Fever +13990
00:01:09.7840000		Dengue Fever prepares Afflatus Rapture on Vext Seren +13398
00:01:09.8720000		Dengue Fever Medica II Moryn Ward 8980
00:01:09.8720000		Moryn Ward gains Medica II from Dengue Fever
00:01:09.9160000		Eos prepares Embrace on Vext Seren +7146 (CRITICAL)
00:01:10.0060000		Dengue Fever Medica II Typhus Fever 9373
00:01:10.0060000		Typhus Fever gains Medica II from Dengue Fever
00:01:10.1390000		Dengue Fever Medica II Nyghtwel Tayuun 9146
00:01:10.1390000		Nyghtwel Tayuun gains Medica II from Dengue Fever
00:01:10.2290000		Blue Fever Burst Shot Ramuh 14921
00:01:10.2290000		Typhus Fever prepares Riot Blade on Ramuh 11156
00:01:10.2730000		Dengue Fever Medica II Blue Fever 9023
00:01:10.2730000		Blue Fever gains Medica II from Dengue Fever
00:01:10.3620000		Dengue Fever Afflatus Rapture Dengue Fever 13690
00:01:10.4060000		Dengue Fever Medica II Vext Seren 9462
00:01:10.4060000		Vext Seren gains Medica II from Dengue Fever
00:01:10.4060000		Moryn Ward Dream Within A Dream Ramuh 8282
00:01:10.4510000		The limit break guage has been updated to 5280. 3 bars are available.
00:01:10.4950000		Dengue Fever Afflatus Rapture Lorrie Laborn 13819
00:01:10.4950000		Moryn Ward prepares Gust Slash on Ramuh 14378
00:01:10.5400000		Raiden Shock Blast Typhus Fever 64515
00:01:10.5400000		Eos Embrace Vext Seren 7146
00:01:10.5400000		Moryn Ward Dream Within A Dream Ramuh 10945
00:01:10.5840000		Raiden prepares Unknown_4E61 on Typhus Fever +4837 (CRITICAL)
00:01:10.6290000		Dengue Fever Afflatus Rapture Nevik Seren 14140
00:01:10.6730000		Moryn Ward Dream Within A Dream Ramuh 10350
00:01:10.6730000		Lorrie Laborn prepares Shifu on Ramuh 15258
00:01:10.7630000		Dengue Fever Afflatus Rapture Moryn Ward 13987
00:01:10.7630000		Typhus Fever prepares Attack on Ramuh 2955
00:01:10.8950000		Dengue Fever Afflatus Rapture Typhus Fever 21407
00:01:10.8950000		Moryn Ward Gust Slash Ramuh 14378
00:01:10.9400000		Lorrie Laborn prepares Attack on Ramuh 6147 (DIRECT HIT)
00:01:10.9400000		Moryn Ward prepares Attack on Ramuh 6399 (CRITICAL)
00:01:10.9840000		Typhus Fever Riot Blade Ramuh 11156
00:01:10.9840000		Vext Seren prepares Broil III on Ramuh 19974
00:01:11.0280000		Dengue Fever Afflatus Rapture Nyghtwel Tayuun 13818
00:01:11.0280000		Blue Fever prepares Refulgent Arrow on Ramuh 16324
00:01:11.1170000		Nevik Seren prepares Vengeance on Nevik Seren +89 (CRITICAL)
00:01:11.1610000		Dengue Fever Afflatus Rapture Blue Fever 13990
00:01:11.2070000		Moryn Ward prepares Assassinate on Ramuh 16016 (CRITICAL)
00:01:11.2510000		Nevik Seren Storm's Eye Ramuh 16093
00:01:11.2510000		Nevik Seren gains Storm's Eye from Nevik Seren
00:01:11.2950000		Typhus Fever Attack Ramuh 2955
00:01:11.3390000		Blue Fever prepares Shot on Ramuh 4124
00:01:11.4280000		Lorrie Laborn prepares Hissatsu: Shinten on Ramuh 16091
00:01:11.4720000		Lorrie Laborn Shifu Ramuh 15258
00:01:11.4720000		Lorrie Laborn gains Shifu from Lorrie Laborn
00:01:11.4720000		Lorrie Laborn Attack Ramuh 6147
00:01:11.4720000		Moryn Ward Attack Ramuh 6399
00:01:11.6060000		Raiden Unknown_4E61 Typhus Fever 4837
00:01:11.7390000		Nevik Seren gains Vengeance from Nevik Seren
00:01:11.7390000		Nevik Seren gains Vulnerability Down from Nevik Seren
00:01:11.7830000		Vext Seren Broil III Ramuh 19974
00:01:11.8280000		Nevik Seren prepares Attack on Ramuh 4413
00:01:11.9610000		Moryn Ward prepares Bhavacakra on Ramuh 24481 (CRITICAL)
00:01:11.9610000		Nevik Seren prepares Heavy Swing on Ramuh 6785
00:01:12.0050000		Moryn Ward Assassinate Ramuh 16016
00:01:12.0490000		Lorrie Laborn Hissatsu: Shinten Ramuh 16091
00:01:12.0940000		Blue Fever Shot Ramuh 4124
00:01:12.2720000		Nyghtwel Tayuun gains Army's Paeon from Blue Fever
00:01:12.2720000		Typhus Fever gains Army's Paeon from Blue Fever
00:01:12.2720000		Lorrie Laborn gains Army's Paeon from Blue Fever
00:01:12.2720000		Vext Seren gains Army's Paeon from Blue Fever
00:01:12.2720000		Dengue Fever gains Army's Paeon from Blue Fever
00:01:12.2720000		Eos gains Army's Paeon from Blue Fever
00:01:12.2720000		Moryn Ward gains Army's Paeon from Blue Fever
00:01:12.2720000		Nevik Seren gains Army's Paeon from Blue Fever
00:01:12.3610000		Nevik Seren Attack Ramuh 4413
00:01:12.3610000		Nyghtwel Tayuun prepares Thunder III on Ramuh 6903 (DIRECT HIT)
00:01:12.3610000		Nyghtwel Tayuun gains Thundercloud from Nyghtwel Tayuun
00:01:12.4950000		Blue Fever Refulgent Arrow Ramuh 16324
00:01:12.4950000		Nevik Seren Heavy Swing Ramuh 6785
00:01:12.5830000		Typhus Fever prepares Goring Blade on Ramuh 13988
00:01:12.6270000		Moryn Ward Bhavacakra Ramuh 24481
00:01:12.7610000		Lorrie Laborn prepares Kasha on Ramuh 46899 (CRITICAL)
00:01:12.8510000		Moryn Ward prepares Aeolian Edge on Ramuh 20945
00:01:13.0300000		Typhus Fever prepares Attack on Ramuh 3155
00:01:13.1180000		Typhus Fever Goring Blade Ramuh 13988
00:01:13.1180000		Ramuh gains Goring Blade from Typhus Fever
00:01:13.1180000		Eos prepares Embrace on Lorrie Laborn +4249
00:01:13.1180000		Moryn Ward prepares Attack on Ramuh 4868 (DIRECT HIT)
00:01:13.2510000		Blue Fever prepares Iron Jaws on Ramuh 5044
00:01:13.2510000		Lorrie Laborn prepares Attack on Ramuh 4713
00:01:13.3400000		The limit break guage has been updated to 5580. 3 bars are available.
00:01:13.3400000		Ramuh prepares Crippling Blow on Nevik Seren 102343
00:01:13.3850000		Nyghtwel Tayuun Thunder III Ramuh 6903
00:01:13.3850000		Ramuh gains Thunder III from Nyghtwel Tayuun
00:01:13.3850000		Lorrie Laborn Kasha Ramuh 46899
00:01:13.3850000		Moryn Ward Aeolian Edge Ramuh 20945
00:01:13.4730000		The limit break guage has been updated to 5800. 3 bars are available.
00:01:13.5180000		Vext Seren prepares Broil III on Ramuh 19252
00:01:13.5620000		Typhus Fever Attack Ramuh 3155
00:01:13.6080000		Raiden prepares Unknown_4E61 on Typhus Fever +4718 (CRITICAL)
00:01:13.6520000		Moryn Ward Attack Ramuh 4868
00:01:13.7850000		Lorrie Laborn Attack Ramuh 4713
00:01:13.8750000		Blue Fever Iron Jaws Ramuh 5044
00:01:13.8750000		Ramuh gains Stormbite from Blue Fever
00:01:13.8750000		Ramuh gains Caustic Bite from Blue Fever
00:01:14.0530000		Blue Fever prepares Shot on Ramuh 4245
00:01:14.0970000		Vext Seren prepares Biolysis on Ramuh +1895 (CRITICAL)
00:01:14.1410000		Nyghtwel Tayuun prepares Fire III on Ramuh 12429
00:01:14.3200000		Vext Seren Broil III Ramuh 19252
00:01:14.3200000		Nevik Seren prepares Maim on Ramuh 9615
00:01:14.4090000		Dengue Fever prepares Glare on Ramuh 21054
00:01:14.7200000		Ramuh gains Biolysis from Vext Seren
00:01:14.8100000		Blue Fever Shot Ramuh 4245
00:01:14.8550000		Lorrie Laborn prepares Hakaze on Ramuh 9688
00:01:14.8990000		Vext Seren gains Aetherflow from Vext Seren
00:01:14.8990000		Vext Seren prepares Energy Drain on Ramuh 12609 (DIRECT HIT)
00:01:14.9430000		Nevik Seren Maim Ramuh 9615
00:01:14.9430000		Ramuh prepares Unknown_4Bc9 on Nevik Seren 20056
00:01:14.9430000		Moryn Ward prepares Ten on Moryn Ward 
00:01:14.9430000		Moryn Ward gains Mudra from Moryn Ward
00:01:14.9870000		Typhus Fever prepares Fast Blade on Ramuh 6831
00:01:15.0760000		Nevik Seren prepares Equilibrium on Nevik Seren +53940 (CRITICAL)
00:01:15.1200000		Dengue Fever prepares Regen on Nevik Seren 
00:01:15.2090000		Nevik Seren prepares Attack on Ramuh 4254
00:01:15.2970000		Typhus Fever prepares Attack on Ramuh 3046
00:01:15.2970000		Moryn Ward prepares Attack on Ramuh 4950 (DIRECT HIT)
00:01:15.2970000		Nyghtwel Tayuun gains Army's Paeon from Blue Fever
00:01:15.2970000		Typhus Fever gains Army's Paeon from Blue Fever
00:01:15.2970000		Lorrie Laborn gains Army's Paeon from Blue Fever
00:01:15.2970000		Vext Seren gains Army's Paeon from Blue Fever
00:01:15.2970000		Dengue Fever gains Army's Paeon from Blue Fever
00:01:15.2970000		Eos gains Army's Paeon from Blue Fever
00:01:15.2970000		Moryn Ward gains Army's Paeon from Blue Fever
00:01:15.2970000		Nevik Seren gains Army's Paeon from Blue Fever
00:01:15.3420000		Moryn Ward prepares Chi on Moryn Ward 
00:01:15.3420000		Moryn Ward gains Mudra from Moryn Ward
00:01:15.4310000		Nyghtwel Tayuun Fire III Ramuh 12429
00:01:15.4310000		Blue Fever prepares Apex Arrow on Ramuh 36920 (DIRECT HIT)
00:01:15.5200000		Lorrie Laborn Hakaze Ramuh 9688
00:01:15.5650000		Lorrie Laborn prepares Attack on Ramuh 7448 (CRITICAL)
00:01:15.6100000		Typhus Fever Fast Blade Ramuh 6831
00:01:15.6980000		Dengue Fever Glare Ramuh 21054
00:01:15.6980000		Nevik Seren Equilibrium Nevik Seren 53940
00:01:15.7430000		Ramuh Unknown_4Bc9 Nevik Seren 20056
00:01:15.7430000		Nevik Seren Attack Ramuh 4254
00:01:15.7870000		Nevik Seren prepares Thrill Of Battle on Nevik Seren 
00:01:15.8320000		Typhus Fever Attack Ramuh 3046
00:01:15.8320000		Moryn Ward Attack Ramuh 4950
