-00:00:01.8220000		Dengue Fever casts Glare on Ramuh
00:01:12.6020000		Lorrie Laborn prepares Jinpu on Ramuh 24831 (CRITICAL)
00:01:12.6460000		Ramuh gains Feint from Moryn Ward
00:01:12.8240000		Nevik Seren Attack Ramuh 4047
00:01:12.8690000		Moryn Ward prepares Gust Slash on Ramuh 14420
00:01:12.9140000		Blue Fever Burst Shot Ramuh 11032
00:01:12.9140000		Lorrie Laborn Attack Ramuh 9374
00:01:13.0030000		Ramuh gains Biolysis from Vext Seren
00:01:13.0920000		Typhus Fever prepares Intervention on Nevik Seren 
00:01:13.0920000		Vext Seren prepares Lucid Dreaming on Vext Seren 
00:01:13.1370000		Moryn Ward prepares Attack on Ramuh 3851
00:01:13.1810000		Nevik Seren prepares Fell Cleave on Ramuh 18881
00:01:13.2260000		Lorrie Laborn Jinpu Ramuh 24831
00:01:13.2260000		Lorrie Laborn gains Jinpu from Lorrie Laborn
00:01:13.2710000		Moryn Ward Gust Slash Ramuh 14420
00:01:13.3600000		Nyghtwel Tayuun prepares Fire IV on Ramuh 51750 (DIRECT HIT)
00:01:13.3600000		Lorrie Laborn prepares Hissatsu: Kaiten on Lorrie Laborn 1229 (DIRECT HIT)
00:01:13.3600000		Lorrie Laborn gains Kaiten from Lorrie Laborn
00:01:13.4100000		Ramuh prepares Crippling Blow on Nevik Seren 67582
00:01:13.6270000		Moryn Ward prepares Assassinate on Ramuh 16843 (CRITICAL)
00:01:13.6720000		Moryn Ward Attack Ramuh 3851
00:01:13.6720000		Raiden prepares Unknown_4E61 on Typhus Fever +5037 (CRITICAL)
00:01:13.6720000		The limit break guage has been updated to 5500. 3 bars are available.
00:01:13.7170000		Vext Seren gains Lucid Dreaming from Vext Seren
00:01:13.8060000		Nevik Seren Fell Cleave Ramuh 18881
00:01:13.8060000		Vext Seren gains Aetherflow from Vext Seren
00:01:13.8060000		Vext Seren prepares Energy Drain on Ramuh 13560 (DIRECT HIT)
00:01:13.8500000		Blue Fever prepares Burst Shot on Ramuh 11351
00:01:13.8500000		Blue Fever gains Straight Shot Ready from Blue Fever
00:01:13.8950000		Nevik Seren gains Intervention from Typhus Fever
00:01:13.8950000		Dengue Fever prepares Glare on Ramuh 33309 (CRITICAL)
00:01:14.1630000		Typhus Fever prepares Royal Authority on Ramuh 19359
00:01:14.1630000		Typhus Fever prepares Attack on Ramuh 4731 (CRITICAL)
00:01:14.1630000		Typhus Fever gains Sword Oath from Typhus Fever
00:01:14.3410000		Moryn Ward prepares Bhavacakra on Ramuh 12848
00:01:14.4300000		Moryn Ward Assassinate Ramuh 16843
00:01:14.5190000		Nyghtwel Tayuun Fire IV Ramuh 51750
00:01:14.6090000		Blue Fever prepares Shot on Ramuh 5332 (DIRECT HIT)
00:01:14.6980000		Typhus Fever Attack Ramuh 4731
00:01:14.7420000		Typhus Fever Royal Authority Ramuh 19359
00:01:14.8320000		Vext Seren Energy Drain Ramuh 13560
00:01:14.8320000		Nevik Seren prepares Infuriate on Nevik Seren 
00:01:14.8320000		Nevik Seren gains Nascent Chaos from Nevik Seren
00:01:14.9650000		Moryn Ward Bhavacakra Ramuh 12848
00:01:14.9660000		Nyghtwel Tayuun gains Army's Paeon from Blue Fever
00:01:14.9660000		Typhus Fever gains Army's Paeon from Blue Fever
00:01:14.9660000		Eos gains Army's Paeon from Blue Fever
00:01:14.9660000		Lorrie Laborn gains Army's Paeon from Blue Fever
00:01:14.9660000		Vext Seren gains Army's Paeon from Blue Fever
00:01:14.9660000		Moryn Ward gains Army's Paeon from Blue Fever
00:01:14.9660000		Dengue Fever gains Army's Paeon from Blue Fever
00:01:14.9660000		Nevik Seren gains Army's Paeon from Blue Fever
00:01:15.1440000		Eos prepares Embrace on Typhus Fever +4313
00:01:15.1890000		Dengue Fever Glare Ramuh 33309
00:01:15.3230000		Blue Fever Burst Shot Ramuh 11351
00:01:15.3230000		Moryn Ward prepares Aeolian Edge on Ramuh 19261
00:01:15.3230000		Moryn Ward prepares Attack on Ramuh 3798
00:01:15.3670000		Blue Fever Shot Ramuh 5332
00:01:15.4560000		Lorrie Laborn prepares Higanbana on Ramuh 17626
00:01:15.5010000		Lorrie Laborn prepares Attack on Ramuh 4797
00:01:15.5910000		Ramuh prepares Unknown_4Bc9 on Nevik Seren 14283
00:01:15.5910000		Nevik Seren prepares Inner Chaos on Ramuh 61808 (CRITICAL)
00:01:15.6790000		Nevik Seren prepares Attack on Ramuh 4108
00:01:15.7690000		Eos Embrace Typhus Fever 4313
00:01:15.8580000		Moryn Ward Aeolian Edge Ramuh 19261
00:01:15.8580000		Moryn Ward Attack Ramuh 3798
00:01:16.0370000		Lorrie Laborn Attack Ramuh 4797
00:01:16.0820000		Lorrie Laborn Higanbana Ramuh 17626
00:01:16.0820000		Ramuh gains Higanbana from Lorrie Laborn
00:01:16.0820000		Lorrie Laborn prepares True North on Lorrie Laborn 
00:01:16.0820000		Lorrie Laborn gains True North from Lorrie Laborn
00:01:16.1270000		Blue Fever prepares Refulgent Arrow on Ramuh 21562 (DIRECT HIT)
00:01:16.2170000		Nevik Seren Attack Ramuh 4108
00:01:16.2170000		Nyghtwel Tayuun prepares Despair on Ramuh 50509
00:01:16.3950000		Ramuh Unknown_4Bc9 Nevik Seren 14283
00:01:16.4400000		Typhus Fever prepares Attack on Ramuh 2924
00:01:16.4850000		Dengue Fever prepares Glare on Ramuh 21325
00:01:16.5300000		Nevik Seren Inner Chaos Ramuh 61808
00:01:16.5300000		Typhus Fever prepares Atonement on Ramuh 20349
00:01:16.5300000		Typhus Fever gains Sword Oath from Typhus Fever
00:01:16.6640000		The limit break guage has been updated to 5720. 3 bars are available.
00:01:16.7090000		Nyghtwel Tayuun Despair Ramuh 50509
00:01:16.7090000		Vext Seren prepares Broil III on Ramuh 24301 (DIRECT HIT)
00:01:16.7980000		Moryn Ward prepares Kassatsu on Moryn Ward 
00:01:16.7980000		Moryn Ward gains Kassatsu from Moryn Ward
00:01:16.9770000		Typhus Fever Attack Ramuh 2924
00:01:16.9770000		Lorrie Laborn prepares Gekko on Ramuh 23280
00:01:17.1560000		Blue Fever prepares Empyreal Arrow on Ramuh 13818 (DIRECT HIT)
00:01:17.2000000		Blue Fever prepares Shot on Ramuh 4146
00:01:17.3340000		Nevik Seren gains Surge Protection from 
00:01:17.5130000		Vext Seren Broil III Ramuh 24301
00:01:17.5130000		Moryn Ward prepares Attack on Ramuh 3957
00:01:17.6010000		Blue Fever Refulgent Arrow Ramuh 21562
00:01:17.6470000		Moryn Ward prepares Chi on Moryn Ward 
00:01:17.6470000		Moryn Ward gains Mudra from Moryn Ward
00:01:17.7360000		Lorrie Laborn Gekko Ramuh 23280
00:01:17.7810000		Dengue Fever Glare Ramuh 21325
00:01:17.7810000		Lorrie Laborn prepares Meikyo Shisui on Lorrie Laborn 1233
00:01:17.7810000		Lorrie Laborn gains Meikyo Shisui from Lorrie Laborn
00:01:17.8250000		Typhus Fever Atonement Ramuh 20349
00:01:17.8250000		Lorrie Laborn prepares Attack on Ramuh 4596
00:01:17.9590000		Blue Fever Shot Ramuh 4146
00:01:17.9600000		Nyghtwel Tayuun gains Army's Paeon from Blue Fever
00:01:17.9600000		Typhus Fever gains Army's Paeon from Blue Fever
00:01:17.9600000		Eos gains Army's Paeon from Blue Fever
00:01:17.9600000		Lorrie Laborn gains Army's Paeon from Blue Fever
00:01:17.9600000		Vext Seren gains Army's Paeon from Blue Fever
00:01:17.9600000		Moryn Ward gains Army's Paeon from Blue Fever
00:01:17.9600000		Dengue Fever gains Army's Paeon from Blue Fever
00:01:17.9600000		Nevik Seren gains Army's Paeon from Blue Fever
00:01:18.0490000		Moryn Ward Attack Ramuh 3957
00:01:18.0490000		Nyghtwel Tayuun prepares Blizzard III on Ramuh 12433
00:01:18.0930000		Nevik Seren prepares Heavy Swing on Ramuh 6805
00:01:18.1380000		Moryn Ward prepares Jin on Moryn Ward 
00:01:18.1380000		Moryn Ward gains Mudra from Moryn Ward
00:01:18.1820000		Blue Fever Empyreal Arrow Ramuh 13818
00:01:18.2720000		Vext Seren prepares Physick on Nevik Seren +32216 (CRITICAL)
00:01:18.3620000		Lorrie Laborn Attack Ramuh 4596
00:01:18.3620000		Eos prepares Embrace on Typhus Fever +6860 (CRITICAL)
00:01:18.4070000		Blue Fever prepares Burst Shot on Ramuh 11565
00:01:18.6300000		Nevik Seren Heavy Swing Ramuh 6805
00:01:18.6300000		Moryn Ward prepares Hyosho Ranryu on Ramuh 68428
00:01:18.7180000		Typhus Fever prepares Attack on Ramuh 2883
00:01:18.9420000		Nyghtwel Tayuun Blizzard III Ramuh 12433
00:01:18.9420000		Typhus Fever prepares Atonement on Ramuh 30232 (CRITICAL)
00:01:18.9420000		Typhus Fever gains Sword Oath from Typhus Fever
00:01:18.9870000		Eos Embrace Typhus Fever 6860
00:01:19.0750000		Lorrie Laborn prepares Kasha on Ramuh 35995 (CRITICAL)
00:01:19.0750000		Nevik Seren prepares Attack on Ramuh 4092
00:01:19.0750000		Lorrie Laborn gains Meikyo Shisui from Lorrie Laborn
00:01:19.2530000		Typhus Fever Attack Ramuh 2883
00:01:19.2530000		Moryn Ward Hyosho Ranryu Ramuh 68428
00:01:19.2530000		Nyghtwel Tayuun prepares Xenoglossy on Ramuh 59202
00:01:19.2980000		Vext Seren Physick Nevik Seren 32216
00:01:19.6100000		Nevik Seren Attack Ramuh 4092
00:01:19.6550000		Typhus Fever prepares Spirits Within on Ramuh 11215
00:01:19.6550000		Dengue Fever prepares Glare on Ramuh 21670
00:01:19.7000000		Lorrie Laborn Kasha Ramuh 35995
00:01:19.7000000		Moryn Ward prepares Attack on Ramuh 6218 (CRITICAL)
00:01:19.7000000		The limit break guage has been updated to 5940. 3 bars are available.
00:01:19.7450000		Ramuh prepares Stormcloud Summons on Ramuh 19384
00:01:19.7890000		Blue Fever prepares Shot on Ramuh 4110
00:01:19.8780000		Nyghtwel Tayuun Xenoglossy Ramuh 59202
00:01:19.8780000		Blue Fever Burst Shot Ramuh 11565
00:01:19.9210000		Lorrie Laborn prepares Hissatsu: Shinten on Ramuh 19076 (DIRECT HIT)
00:01:20.1440000		Lorrie Laborn prepares Attack on Ramuh 4677
00:01:20.2330000		Typhus Fever Atonement Ramuh 30232
00:01:20.2330000		Moryn Ward Attack Ramuh 6218
00:01:20.2330000		Moryn Ward gains Surge Protection from 
00:01:20.4120000		Typhus Fever prepares Circle Of Scorn on Ramuh 4056
00:01:20.4120000		Nevik Seren prepares Maim on Ramuh 10134
00:01:20.4560000		Blue Fever prepares Burst Shot on Ramuh 18534 (CRITICAL)
00:01:20.5460000		Blue Fever Shot Ramuh 4110
00:01:20.5460000		Typhus Fever Spirits Within Ramuh 11215
00:01:20.5460000		Lorrie Laborn Hissatsu: Shinten Ramuh 19076
00:01:20.6790000		Lorrie Laborn Attack Ramuh 4677
00:01:20.9470000		Dengue Fever Glare Ramuh 21670
00:01:20.9470000		Moryn Ward prepares Spinning Edge on Ramuh 11955 (DIRECT HIT)
00:01:20.9470000		Nyghtwel Tayuun gains Army's Paeon from Blue Fever
00:01:20.9470000		Typhus Fever gains Army's Paeon from Blue Fever
00:01:20.9470000		Eos gains Army's Paeon from Blue Fever
00:01:20.9470000		Lorrie Laborn gains Army's Paeon from Blue Fever
00:01:20.9470000		Vext Seren gains Army's Paeon from Blue Fever
00:01:20.9470000		Moryn Ward gains Army's Paeon from Blue Fever
00:01:20.9470000		Dengue Fever gains Army's Paeon from Blue Fever
00:01:20.9470000		Nevik Seren gains Army's Paeon from Blue Fever
00:01:20.9920000		Typhus Fever prepares Attack on Ramuh 3056
00:01:21.0360000		Nevik Seren Maim Ramuh 10134
00:01:21.1250000		Blue Fever prepares Bloodletter on Ramuh 7542
00:01:21.2140000		Lorrie Laborn prepares Yukikaze on Ramuh 21903 (DIRECT HIT)
00:01:21.2140000		Vext Seren prepares Adloquium on Typhus Fever +15236
00:01:21.2140000		Lorrie Laborn gains Meikyo Shisui from Lorrie Laborn
00:01:21.3480000		Moryn Ward Spinning Edge Ramuh 11955
00:01:21.4370000		Typhus Fever Circle Of Scorn Ramuh 4056
00:01:21.4370000		Ramuh gains Circle Of Scorn from Typhus Fever
00:01:21.5260000		Typhus Fever Attack Ramuh 3056
00:01:21.5700000		Eos prepares Embrace on Typhus Fever +4449
00:01:21.6600000		Ramuh prepares Unknown_4Bc9 on Nevik Seren 17771
00:01:21.7050000		Typhus Fever prepares Atonement on Ramuh 19794
00:01:21.8830000		Moryn Ward prepares Attack on Ramuh 4090
00:01:21.9280000		Blue Fever Burst Shot Ramuh 18534
00:01:22.0180000		Lorrie Laborn Yukikaze Ramuh 21903
00:01:22.1070000		Lorrie Laborn prepares Hissatsu: Kaiten on Lorrie Laborn 1229 (DIRECT HIT)
00:01:22.1070000		Lorrie Laborn gains Kaiten from Lorrie Laborn
00:01:22.1960000		Eos Embrace Typhus Fever 4449
00:01:22.1960000		Vext Seren Adloquium Typhus Fever 15236
00:01:22.1960000		Typhus Fever gains Galvanize from Vext Seren
00:01:22.1970000		Dengue Fever prepares Glare on Ramuh 31805 (CRITICAL)
00:01:22.3740000		Blue Fever prepares Shot on Ramuh 8340 (CRITICAL)
00:01:22.4190000		Moryn Ward Attack Ramuh 4090
00:01:22.4640000		Ramuh Unknown_4Bc9 Nevik Seren 17771
00:01:22.4640000		Lorrie Laborn prepares Attack on Ramuh 4986
00:01:22.4640000		Nevik Seren prepares Attack on Ramuh 4298
00:01:22.5520000		Blue Fever prepares Iron Jaws on Ramuh 5131
00:01:22.5520000		Blue Fever gains Straight Shot Ready from Blue Fever
00:01:22.6870000		The limit break guage has been updated to 6160. 3 bars are available.
00:01:22.7320000		Blue Fever Bloodletter Ramuh 7542
00:01:22.7760000		Nevik Seren prepares Storm's Path on Ramuh 12907
00:01:22.9990000		Typhus Fever Atonement Ramuh 19794
00:01:22.9990000		Lorrie Laborn Attack Ramuh 4986
00:01:22.9990000		Nevik Seren Attack Ramuh 4298
00:01:23.0440000		Moryn Ward prepares Gust Slash on Ramuh 13243
00:01:23.1330000		Blue Fever Shot Ramuh 8340
00:01:23.1770000		Blue Fever Iron Jaws Ramuh 5131
00:01:23.1770000		Ramuh gains Stormbite from Blue Fever
00:01:23.1770000		Ramuh gains Caustic Bite from Blue Fever
00:01:23.1770000		Nyghtwel Tayuun prepares Thunder III on Ramuh 5538
00:01:23.2670000		Typhus Fever prepares Attack on Ramuh 4719 (CRITICAL)
00:01:23.4460000		Moryn Ward Gust Slash Ramuh 13243
00:01:23.4900000		Dengue Fever Glare Ramuh 31805
00:01:23.8030000		Typhus Fever Attack Ramuh 4719
00:01:23.9820000		Nyghtwel Tayuun gains Army's Paeon from Blue Fever
00:01:23.9820000		Typhus Fever gains Army's Paeon from Blue Fever
00:01:23.9820000		Eos gains Army's Paeon from Blue Fever
00:01:23.9820000		Lorrie Laborn gains Army's Paeon from Blue Fever
00:01:23.9820000		Vext Seren gains Army's Paeon from Blue Fever
00:01:23.9820000		Moryn Ward gains Army's Paeon from Blue Fever
00:01:23.9820000		Dengue Fever gains Army's Paeon from Blue Fever
00:01:23.9820000		Nevik Seren gains Army's Paeon from Blue Fever
00:01:24.0700000		Typhus Fever prepares Fast Blade on Ramuh 10990 (CRITICAL)
00:01:24.0700000		Lorrie Laborn prepares Midare Setsugekka on Ramuh 53720
00:01:24.0700000		Moryn Ward prepares Attack on Ramuh 4567 (DIRECT HIT)
00:01:24.1140000		Vext Seren prepares Broil III on Ramuh 19100
00:01:24.2040000		Nyghtwel Tayuun Thunder III Ramuh 5538
00:01:24.2040000		Ramuh gains Thunder III from Nyghtwel Tayuun
00:01:24.2940000		Nevik Seren Storm's Path Ramuh 12907
00:01:24.2940000		Blue Fever prepares Raging Strikes on Blue Fever 
00:01:24.6060000		Moryn Ward Attack Ramuh 4567
00:01:24.6940000		Typhus Fever Fast Blade Ramuh 10990
00:01:24.6940000		Lorrie Laborn Midare Setsugekka Ramuh 53720
00:01:24.6940000		Ramuh prepares Unknown_4Bc9 on Nevik Seren 18026
00:01:24.7830000		Dengue Fever prepares Glare on Ramuh 32527 (CRITICAL)
00:01:24.8290000		Blue Fever gains Raging Strikes from Blue Fever
00:01:24.8290000		Eos prepares Embrace on Nevik Seren +4418
00:01:24.8290000		Ramuh prepares Chaos Strike on Moryn Ward 
00:01:24.8290000		Ramuh prepares Chaos Strike on Lorrie Laborn 
00:01:24.8290000		Ramuh prepares Chaos Strike on Nevik Seren 
00:01:24.8290000		Ramuh prepares Chaos Strike on Typhus Fever 
00:01:24.9170000		Vext Seren Broil III Ramuh 19100
00:01:24.9620000		Blue Fever prepares Shot on Ramuh 4260
00:01:25.0070000		Lorrie Laborn prepares Shoha on Ramuh 28871 (CRITICAL)
00:01:25.0960000		Blue Fever prepares Refulgent Arrow on Ramuh 17531
00:01:25.1410000		Moryn Ward prepares Armor Crush on Ramuh 18930
00:01:25.1410000		Nevik Seren prepares Heavy Swing on Ramuh 6516
00:01:25.4550000		Moryn Ward gains Hated Of Levin from Ramuh
00:01:25.4550000		Lorrie Laborn gains Hated Of Levin from Ramuh
00:01:25.4550000		Nevik Seren gains Hated Of Levin from Ramuh
00:01:25.4550000		Typhus Fever gains Hated Of Levin from Ramuh
00:01:25.4550000		Eos Embrace Nevik Seren 4418
00:01:25.4980000		Ramuh Unknown_4Bc9 Nevik Seren 18026
00:01:25.4980000		Nyghtwel Tayuun prepares Fire III on Ramuh 24826 (CRITICAL)
00:01:25.5430000		Typhus Fever prepares Attack on Ramuh 2753
00:01:25.5880000		Lorrie Laborn Shoha Ramuh 28871
00:01:25.5880000		Lorrie Laborn prepares Attack on Ramuh 7375 (CRITICAL)
00:01:25.6770000		Nevik Seren Heavy Swing Ramuh 6516
00:01:25.6770000		The limit break guage has been updated to 6380. 3 bars are available.
00:01:25.7220000		Blue Fever Shot Ramuh 4260
00:01:25.7670000		Moryn Ward Armor Crush Ramuh 18930
00:01:25.8570000		Lorrie Laborn prepares Kaeshi: Setsugekka on Ramuh 67943 (DIRECT HIT)
00:01:25.8570000		Nevik Seren prepares Attack on Ramuh 6242 (CRITICAL)
00:01:25.9010000		Ramuh prepares Shock on  
00:01:25.9010000		Ramuh prepares Shock on  
00:01:25.9010000		Ramuh prepares Shock on  
00:01:25.9010000		Ramuh prepares Shock on  
00:01:26.0800000		Typhus Fever Attack Ramuh 2753
00:01:26.0800000		Dengue Fever Glare Ramuh 32527
00:01:26.1240000		Lorrie Laborn Attack Ramuh 7375
00:01:26.1240000		Nyghtwel Tayuun prepares Swiftcast on Nyghtwel Tayuun 
00:01:26.1240000		Nyghtwel Tayuun gains Swiftcast from Nyghtwel Tayuun
00:01:26.1690000		Dengue Fever prepares Dia on Ramuh 7571
00:01:26.2600000		Ramuh Shock  0
00:01:26.2600000		Moryn Ward prepares Attack on Ramuh 4890 (DIRECT HIT)
00:01:26.3930000		Nevik Seren Attack Ramuh 6242
00:01:26.4370000		Typhus Fever prepares Riot Blade on Ramuh 10433
00:01:26.4820000		Lorrie Laborn Kaeshi: Setsugekka Ramuh 67943
00:01:26.5720000		Blue Fever Refulgent Arrow Ramuh 17531
00:01:26.7950000		Nyghtwel Tayuun Fire III Ramuh 24826
00:01:26.7950000		Moryn Ward Attack Ramuh 4890
00:01:26.8400000		Lorrie Laborn prepares True North on Lorrie Laborn 
00:01:26.8400000		Lorrie Laborn gains True North from Lorrie Laborn
00:01:26.9740000		Nyghtwel Tayuun gains Army's Paeon from Blue Fever
00:01:26.9740000		Typhus Fever gains Army's Paeon from Blue Fever
00:01:26.9740000		Eos gains Army's Paeon from Blue Fever
00:01:26.9740000		Lorrie Laborn gains Army's Paeon from Blue Fever
00:01:26.9740000		Vext Seren gains Army's Paeon from Blue Fever
00:01:26.9740000		Moryn Ward gains Army's Paeon from Blue Fever
00:01:26.9740000		Nevik Seren gains Army's Paeon from Blue Fever
00:01:27.1970000		Typhus Fever Riot Blade Ramuh 10433
00:01:27.1970000		Blue Fever prepares Burst Shot on Ramuh 12351
00:01:27.1970000		Blue Fever gains Straight Shot Ready from Blue Fever
00:01:27.2410000		Moryn Ward prepares Spinning Edge on Ramuh 8959
00:01:27.3760000		Ramuh Shock  0
00:01:27.3760000		Nyghtwel Tayuun prepares Fire IV on Ramuh 50215 (DIRECT HIT)
00:01:27.4650000		Dengue Fever Dia Ramuh 7571
00:01:27.4650000		Ramuh gains Dia from Dengue Fever
00:01:27.4660000		Nevik Seren prepares Maim on Ramuh 9181
00:01:27.5540000		Blue Fever prepares Shot on Ramuh 9048 (CRITICAL)
00:01:27.6420000		Moryn Ward Spinning Edge Ramuh 8959
00:01:27.7310000		Ramuh prepares Unknown_4Bc9 on Nevik Seren 26323
00:01:27.8210000		Typhus Fever prepares Attack on Ramuh 2987
00:01:27.9110000		Lorrie Laborn prepares Attack on Ramuh 4585
00:01:27.9560000		Ramuh prepares Shock on  
00:01:27.9560000		Ramuh prepares Shock on  
00:01:27.9560000		Ramuh prepares Shock on  
00:01:27.9560000		Ramuh prepares Shock on  
00:01:28		Lorrie Laborn prepares Gekko on Ramuh 22058
00:01:28.0900000		Nevik Seren Maim Ramuh 9181
00:01:28.3120000		Blue Fever Shot Ramuh 9048
00:01:28.3120000		Ramuh Shock  0
00:01:28.3570000		Typhus Fever Attack Ramuh 2987
00:01:28.4020000		Dengue Fever prepares Asylum on Dengue Fever 1911
00:01:28.4470000		Lorrie Laborn Attack Ramuh 4585
00:01:28.4470000		Moryn Ward prepares Attack on Ramuh 7500 (CRITICAL)
00:01:28.5350000		Nyghtwel Tayuun Fire IV Ramuh 50215
00:01:28.5350000		Ramuh Unknown_4Bc9 Nevik Seren 26323
00:01:28.5350000		Nevik Seren prepares Upheaval on Ramuh 13756
00:01:28.6700000		Blue Fever Burst Shot Ramuh 12351
00:01:28.6700000		Ramuh Shock  0
00:01:28.6700000		Eos prepares Embrace on Nevik Seren +4329
00:01:28.6700000		The limit break guage has been updated to 6600. 3 bars are available.
00:01:28.7590000		Lorrie Laborn Gekko Ramuh 22058
00:01:28.8040000		Typhus Fever prepares Goring Blade on Ramuh 15922 (DIRECT HIT)
00:01:28.9820000		Moryn Ward Attack Ramuh 7500
00:01:29.1610000		Nevik Seren Upheaval Ramuh 13756
00:01:29.2060000		Ramuh prepares Unknown_4Bcb on  
00:01:29.2510000		Ramuh Shock  0
00:01:29.2510000		Dengue Fever gains Asylum from Dengue Fever
00:01:29.2510000		Blue Fever prepares Refulgent Arrow on Ramuh 20519 (DIRECT HIT)
00:01:29.2510000		Nevik Seren prepares Attack on Ramuh 3921
00:01:29.2510000		Nyghtwel Tayuun gains Asylum from Dengue Fever
00:01:29.2510000		Typhus Fever gains Asylum from Dengue Fever
00:01:29.2510000		Lorrie Laborn gains Asylum from Dengue Fever
00:01:29.2510000		Nevik Seren gains Asylum from Dengue Fever
00:01:29.2950000		Eos Embrace Nevik Seren 4329
00:01:29.3400000		Typhus Fever Goring Blade Ramuh 15922
00:01:29.3400000		Ramuh gains Goring Blade from Typhus Fever
00:01:29.3400000		Moryn Ward prepares Gust Slash on Ramuh 12625
00:01:29.3840000		Vext Seren prepares Broil III on Ramuh 23250 (DIRECT HIT)
00:01:29.7410000		Moryn Ward Gust Slash Ramuh 12625
00:01:29.7850000		Nevik Seren Attack Ramuh 3921
00:01:29.7850000		Nyghtwel Tayuun prepares Surecast on Nyghtwel Tayuun 
00:01:29.7850000		Nyghtwel Tayuun gains Surecast from Nyghtwel Tayuun
00:01:29.8750000		Stormcloud prepares Lightning Bolt on Lorrie Laborn 50484
00:01:29.8750000		Stormcloud prepares Lightning Bolt on  
00:01:29.8750000		Stormcloud prepares Lightning Bolt on Moryn Ward 54203
00:01:29.8750000		Stormcloud prepares Lightning Bolt on Nevik Seren 31153
00:01:29.9640000		Nyghtwel Tayuun gains Army's Paeon from Blue Fever
00:01:29.9640000		Typhus Fever gains Army's Paeon from Blue Fever
00:01:29.9640000		Eos gains Army's Paeon from Blue Fever
00:01:29.9640000		Lorrie Laborn gains Army's Paeon from Blue Fever
00:01:29.9640000		Vext Seren gains Army's Paeon from Blue Fever
00:01:29.9640000		Moryn Ward gains Army's Paeon from Blue Fever
00:01:29.9640000		Dengue Fever gains Army's Paeon from Blue Fever
00:01:29.9640000		Nevik Seren gains Army's Paeon from Blue Fever
00:01:30.0070000		Ramuh prepares Shock on  
00:01:30.0070000		Ramuh prepares Shock on  
00:01:30.0080000		Ramuh prepares Shock on Nyghtwel Tayuun 46667
00:01:30.0080000		Ramuh prepares Shock on Nyghtwel Tayuun 47820
00:01:30.0970000		Typhus Fever prepares Attack on Ramuh 4386 (CRITICAL)
00:01:30.1420000		Blue Fever prepares Shot on Ramuh 4646
00:01:30.1420000		Lorrie Laborn prepares Hakaze on Ramuh 18029 (CRITICAL)
00:01:30.1870000		Vext Seren Broil III Ramuh 23250
00:01:30.2320000		Lorrie Laborn prepares Attack on Ramuh 4583
00:01:30.3210000		Ramuh Shock  0
00:01:30.3210000		Ramuh Shock Nyghtwel Tayuun 46667
00:01:30.3210000		Nyghtwel Tayuun gains Paralysis from Ramuh
00:01:30.3210000		Ramuh Shock Nyghtwel Tayuun 47820
00:01:30.3210000		Nyghtwel Tayuun gains Paralysis from Ramuh
00:01:30.3660000		Stormcloud Lightning Bolt Lorrie Laborn 50484
00:01:30.3660000		Stormcloud Lightning Bolt Moryn Ward 54203
00:01:30.3660000		Stormcloud Lightning Bolt Nevik Seren 31153
00:01:30.4110000		Blue Fever gains Army's Muse from Blue Fever
00:01:30.4110000		Blue Fever prepares The Wanderer's Minuet on Ramuh 4543
00:01:30.4110000		Nyghtwel Tayuun gains The Wanderer's Minuet from Blue Fever
00:01:30.4110000		Typhus Fever gains The Wanderer's Minuet from Blue Fever
00:01:30.4110000		Eos gains The Wanderer's Minuet from Blue Fever
00:01:30.4110000		Lorrie Laborn gains The Wanderer's Minuet from Blue Fever
00:01:30.4110000		Vext Seren gains The Wanderer's Minuet from Blue Fever
00:01:30.4110000		Moryn Ward gains The Wanderer's Minuet from Blue Fever
00:01:30.4110000		Dengue Fever gains The Wanderer's Minuet from Blue Fever
00:01:30.4110000		Nevik Seren gains The Wanderer's Minuet from Blue Fever
00:01:30.5440000		Typhus Fever prepares Arm's Length on Typhus Fever 1209 (CRITICAL)
00:01:30.5880000		Nevik Seren prepares Storm's Path on Ramuh 12268
00:01:30.6320000		Typhus Fever Attack Ramuh 4386
00:01:30.6330000		Moryn Ward prepares Attack on Ramuh 4828 (DIRECT HIT)
00:01:30.7220000		Blue Fever Refulgent Arrow Ramuh 20519
00:01:30.7670000		Lorrie Laborn Hakaze Ramuh 18029
00:01:30.7670000		Lorrie Laborn Attack Ramuh 4583
00:01:30.7670000		Ramuh prepares Unknown_4Bc9 on Nevik Seren 28504
00:01:30.8110000		Dengue Fever prepares Afflatus Rapture on Dengue Fever +13963
00:01:30.8110000		Dengue Fever prepares Afflatus Rapture on Nyghtwel Tayuun +24394 (CRITICAL)
00:01:30.8110000		Dengue Fever prepares Afflatus Rapture on Typhus Fever +14746
00:01:30.8110000		Dengue Fever prepares Afflatus Rapture on Lorrie Laborn +15364
00:01:30.8110000		Dengue Fever prepares Afflatus Rapture on Moryn Ward +13804
00:01:30.8110000		Dengue Fever prepares Afflatus Rapture on Nevik Seren +15164
00:01:30.9000000		Blue Fever Shot Ramuh 4646
00:01:31.0340000		Blue Fever The Wanderer's Minuet Ramuh 4543
00:01:31.1690000		Ramuh Unknown_4Bcb  0
00:01:31.1690000		Typhus Fever gains Arm's Length from Typhus Fever
00:01:31.1690000		Moryn Ward Attack Ramuh 4828
00:01:31.2580000		Vext Seren prepares Surecast on Vext Seren 
